"part_id","hh_id","part_age","part_gender"
10172105,"HH10172105","30-39","F"
10172107,"HH10172107","30-39","F"
10172108,"HH10172108","30-39","F"
10172201,"HH10172201","50-59","M"
10172205,"HH10172205","50-59","M"
10172207,"HH10172207","50-59","M"
10172208,"HH10172208","50-59","M"
10172301,"HH10172301","30-39","F"
10172303,"HH10172303","30-39","F"
10172401,"HH10172401","50-59","M"
10172403,"HH10172403","50-59","M"
10172501,"HH10172501","18-29","M"
10172503,"HH10172503","18-29","M"
10172601,"HH10172601","18-29","M"
10172603,"HH10172603","18-29","M"
10172701,"HH10172701","40-49","F"
10172703,"HH10172703","40-49","F"
10172801,"HH10172801","40-49","M"
10172803,"HH10172803","40-49","M"
10172901,"HH10172901","70-120","F"
10172903,"HH10172903","70-120","F"
10173001,"HH10173001","18-29","M"
10173008,"HH10173008","18-29","M"
10173101,"HH10173101","50-59","M"
10173103,"HH10173103","50-59","M"
10173201,"HH10173201","18-29","F"
10173205,"HH10173205","18-29","F"
10173207,"HH10173207","18-29","F"
10173208,"HH10173208","18-29","F"
10173301,"HH10173301","30-39","F"
10173303,"HH10173303","30-39","F"
10173401,"HH10173401","30-39","M"
10173501,"HH10173501","70-120","F"
10173505,"HH10173505","70-120","F"
10173508,"HH10173508","70-120","F"
10173601,"HH10173601","30-39","F"
10173603,"HH10173603","30-39","F"
10173701,"HH10173701","60-69","M"
10173703,"HH10173703","60-69","M"
10173801,"HH10173801","60-69","M"
10173805,"HH10173805","60-69","M"
10173807,"HH10173807","60-69","M"
10173808,"HH10173808","60-69","M"
10173901,"HH10173901","50-59","M"
10173903,"HH10173903","50-59","M"
10174001,"HH10174001","60-69","M"
10174003,"HH10174003","60-69","M"
10174101,"HH10174101","70-120","M"
10174103,"HH10174103","70-120","M"
10174201,"HH10174201","18-29","F"
10174207,"HH10174207","18-29","F"
10174301,"HH10174301","18-29","M"
10174305,"HH10174305","18-29","M"
10174307,"HH10174307","30-39","M"
10174308,"HH10174308","18-29","M"
10174309,"HH10174309","18-29","M"
10174401,"HH10174401","60-69","M"
10174405,"HH10174405","60-69","M"
10174407,"HH10174407","60-69","M"
10174408,"HH10174408","60-69","M"
10174501,"HH10174501","60-69","M"
10174503,"HH10174503","60-69","M"
10174601,"HH10174601","40-49","F"
10174605,"HH10174605","40-49","F"
10174607,"HH10174607","40-49","F"
10174608,"HH10174608","40-49","F"
10174701,"HH10174701","18-29","M"
10174801,"HH10174801","60-69","F"
10174803,"HH10174803","60-69","F"
10174901,"HH10174901","50-59","M"
10174907,"HH10174907","50-59","M"
10175001,"HH10175001","60-69","M"
10175003,"HH10175003","60-69","M"
10175101,"HH10175101","30-39","F"
10175103,"HH10175103","30-39","F"
10175201,"HH10175201","50-59","M"
10175208,"HH10175208","50-59","M"
10175301,"HH10175301","70-120","M"
10175303,"HH10175303","70-120","M"
10175401,"HH10175401","40-49","M"
10175405,"HH10175405","40-49","M"
10175501,"HH10175501","50-59","M"
10175505,"HH10175505","50-59","M"
10175507,"HH10175507","50-59","M"
10175508,"HH10175508","50-59","M"
10175601,"HH10175601","18-29","M"
10175603,"HH10175603","18-29","M"
10175701,"HH10175701","60-69","F"
10175703,"HH10175703","60-69","F"
10175801,"HH10175801","30-39","M"
10175807,"HH10175807","30-39","M"
10175901,"HH10175901","18-29","F"
10175903,"HH10175903","18-29","F"
10176001,"HH10176001","70-120","F"
10176005,"HH10176005","70-120","F"
10176007,"HH10176007","70-120","F"
10176008,"HH10176008","70-120","F"
10176101,"HH10176101","50-59","F"
10176103,"HH10176103","50-59","F"
10176201,"HH10176201","18-29","F"
10176301,"HH10176301","18-29","M"
10176303,"HH10176303","18-29","M"
10176401,"HH10176401","30-39","M"
10176405,"HH10176405","30-39","M"
10176501,"HH10176501","60-69","M"
10176503,"HH10176503","60-69","M"
10176601,"HH10176601","40-49","M"
10176701,"HH10176701","60-69","F"
10176707,"HH10176707","60-69","F"
10176708,"HH10176708","60-69","F"
10176709,"HH10176709","60-69","F"
10176801,"HH10176801","70-120","F"
10176805,"HH10176805","70-120","F"
10176807,"HH10176807","70-120","F"
10176808,"HH10176808","70-120","F"
10176809,"HH10176809","70-120","F"
10176901,"HH10176901","50-59","M"
10176903,"HH10176903","50-59","M"
10177001,"HH10177001","70-120","F"
10177003,"HH10177003","70-120","F"
10177101,"HH10177101","30-39","F"
10177103,"HH10177103","30-39","F"
10177201,"HH10177201","70-120","F"
10177203,"HH10177203","70-120","F"
10177301,"HH10177301","60-69","F"
10177303,"HH10177303","60-69","F"
10177401,"HH10177401","60-69","M"
10177405,"HH10177405","60-69","M"
10177409,"HH10177409","60-69","M"
10177501,"HH10177501","30-39","F"
10177503,"HH10177503","30-39","F"
10177601,"HH10177601","18-29","F"
10177603,"HH10177603","18-29","F"
10177701,"HH10177701","50-59","M"
10177703,"HH10177703","50-59","M"
10177801,"HH10177801","70-120","F"
10177901,"HH10177901","30-39","F"
10177909,"HH10177909","30-39","F"
10178001,"HH10178001","18-29","M"
10178003,"HH10178003","18-29","M"
10178007,"HH10178007","18-29","M"
10178009,"HH10178009","18-29","M"
10178101,"HH10178101","30-39","M"
10178103,"HH10178103","30-39","M"
10178201,"HH10178201","18-29","M"
10178203,"HH10178203","18-29","M"
10178301,"HH10178301","40-49","F"
10178303,"HH10178303","40-49","F"
10178401,"HH10178401","30-39","M"
10178403,"HH10178403","30-39","M"
10178501,"HH10178501","30-39","F"
10178503,"HH10178503","30-39","F"
10178601,"HH10178601","18-29","M"
10178603,"HH10178603","18-29","M"
10178701,"HH10178701","50-59","M"
10178703,"HH10178703","50-59","M"
10178801,"HH10178801","60-69","M"
10178807,"HH10178807","60-69","M"
10178808,"HH10178808","60-69","M"
10178901,"HH10178901","70-120","F"
10178903,"HH10178903","70-120","F"
10179001,"HH10179001","18-29","M"
10179003,"HH10179003","18-29","M"
10179101,"HH10179101","50-59","M"
10179103,"HH10179103","50-59","M"
10179201,"HH10179201","70-120","M"
10179203,"HH10179203","70-120","M"
10179301,"HH10179301","18-29","F"
10179303,"HH10179303","18-29","F"
10179401,"HH10179401","60-69","M"
10179403,"HH10179403","60-69","M"
10179501,"HH10179501","30-39","M"
10179503,"HH10179503","30-39","M"
10179601,"HH10179601","60-69","M"
10179603,"HH10179603","60-69","M"
10179701,"HH10179701","40-49","M"
10179703,"HH10179703","40-49","M"
10179801,"HH10179801","60-69","F"
10179803,"HH10179803","60-69","F"
10179901,"HH10179901","50-59","F"
10180001,"HH10180001","50-59","F"
10180003,"HH10180003","50-59","F"
10180101,"HH10180101","50-59","F"
10180103,"HH10180103","50-59","F"
10180201,"HH10180201","50-59","F"
10180203,"HH10180203","50-59","F"
10180301,"HH10180301","18-29","F"
10180303,"HH10180303","18-29","F"
10180401,"HH10180401","30-39","M"
10180403,"HH10180403","30-39","M"
10180501,"HH10180501","50-59","M"
10180503,"HH10180503","50-59","M"
10180601,"HH10180601","30-39","F"
10180701,"HH10180701","18-29","F"
10180708,"HH10180708","18-29","F"
10180801,"HH10180801","30-39","M"
10180901,"HH10180901","40-49","F"
10180903,"HH10180903","40-49","F"
10181001,"HH10181001","30-39","F"
10181003,"HH10181003","30-39","F"
10181101,"HH10181101","60-69","M"
10181201,"HH10181201","30-39","M"
10181203,"HH10181203","30-39","M"
10181301,"HH10181301","60-69","M"
10181303,"HH10181303","60-69","M"
10181307,"HH10181307","60-69","M"
10181308,"HH10181308","60-69","M"
10181309,"HH10181309","60-69","M"
10181401,"HH10181401","50-59","F"
10181403,"HH10181403","50-59","F"
10181407,"HH10181407","50-59","F"
10181408,"HH10181408","50-59","F"
10181409,"HH10181409","50-59","F"
10181501,"HH10181501","40-49","M"
10181503,"HH10181503","40-49","M"
10181601,"HH10181601","18-29","M"
10181701,"HH10181701","50-59","M"
10181703,"HH10181703","50-59","M"
10181705,"HH10181705","50-59","M"
10181707,"HH10181707","50-59","M"
