"cont_id","cnt_relation","cnt_hospital","collection_period"
"1559_baseline_10",NA,NA,"baseline"
"1559_baseline_2",NA,NA,"baseline"
"1559_baseline_3",NA,NA,"baseline"
"1559_baseline_4",NA,NA,"baseline"
"1559_baseline_5",NA,NA,"baseline"
"1559_baseline_6",NA,NA,"baseline"
"1559_baseline_7",NA,NA,"baseline"
"1559_baseline_8",NA,NA,"baseline"
"1559_baseline_9",NA,NA,"baseline"
"1559_outbreak_1",1,FALSE,"outbreak"
"1559_outbreak_2",1,FALSE,"outbreak"
"1560_baseline_1",NA,NA,"baseline"
"1560_baseline_10",NA,NA,"baseline"
"1560_baseline_11",NA,NA,"baseline"
"1560_baseline_12",NA,NA,"baseline"
"1560_baseline_13",NA,NA,"baseline"
"1560_baseline_14",NA,NA,"baseline"
"1560_baseline_15",NA,NA,"baseline"
"1560_baseline_16",NA,NA,"baseline"
"1560_baseline_17",NA,NA,"baseline"
"1560_baseline_18",NA,NA,"baseline"
"1560_baseline_19",NA,NA,"baseline"
"1560_baseline_2",NA,NA,"baseline"
"1560_baseline_20",NA,NA,"baseline"
"1560_baseline_21",NA,NA,"baseline"
"1560_baseline_22",NA,NA,"baseline"
"1560_baseline_23",NA,NA,"baseline"
"1560_baseline_24",NA,NA,"baseline"
"1560_baseline_25",NA,NA,"baseline"
"1560_baseline_26",NA,NA,"baseline"
"1560_baseline_27",NA,NA,"baseline"
"1560_baseline_28",NA,NA,"baseline"
"1560_baseline_29",NA,NA,"baseline"
"1560_baseline_3",NA,NA,"baseline"
"1560_baseline_4",NA,NA,"baseline"
"1560_baseline_5",NA,NA,"baseline"
"1560_baseline_6",NA,NA,"baseline"
"1560_baseline_7",NA,NA,"baseline"
"1560_baseline_8",NA,NA,"baseline"
"1560_baseline_9",NA,NA,"baseline"
"1560_outbreak_1",1,FALSE,"outbreak"
"1561_baseline_1",NA,NA,"baseline"
"1561_baseline_10",NA,NA,"baseline"
"1561_baseline_11",NA,NA,"baseline"
"1561_baseline_2",NA,NA,"baseline"
"1561_baseline_3",NA,NA,"baseline"
"1561_baseline_4",NA,NA,"baseline"
"1561_baseline_5",NA,NA,"baseline"
"1561_baseline_6",NA,NA,"baseline"
"1561_baseline_7",NA,NA,"baseline"
"1561_baseline_8",NA,NA,"baseline"
"1561_baseline_9",NA,NA,"baseline"
"1561_outbreak_1",1,FALSE,"outbreak"
"1561_outbreak_2",1,FALSE,"outbreak"
"1562_baseline_1",NA,NA,"baseline"
"1562_baseline_2",NA,NA,"baseline"
"1562_outbreak_1",1,FALSE,"outbreak"
"1563_baseline_1",NA,NA,"baseline"
"1563_baseline_10",NA,NA,"baseline"
"1563_baseline_11",NA,NA,"baseline"
"1563_baseline_12",NA,NA,"baseline"
"1563_baseline_13",NA,NA,"baseline"
"1563_baseline_14",NA,NA,"baseline"
"1563_baseline_15",NA,NA,"baseline"
"1563_baseline_16",NA,NA,"baseline"
"1563_baseline_17",NA,NA,"baseline"
"1563_baseline_18",NA,NA,"baseline"
"1563_baseline_19",NA,NA,"baseline"
"1563_baseline_2",NA,NA,"baseline"
"1563_baseline_20",NA,NA,"baseline"
"1563_baseline_21",NA,NA,"baseline"
"1563_baseline_22",NA,NA,"baseline"
"1563_baseline_23",NA,NA,"baseline"
"1563_baseline_24",NA,NA,"baseline"
"1563_baseline_25",NA,NA,"baseline"
"1563_baseline_26",NA,NA,"baseline"
"1563_baseline_27",NA,NA,"baseline"
"1563_baseline_28",NA,NA,"baseline"
"1563_baseline_29",NA,NA,"baseline"
"1563_baseline_3",NA,NA,"baseline"
"1563_baseline_30",NA,NA,"baseline"
"1563_baseline_31",NA,NA,"baseline"
"1563_baseline_32",NA,NA,"baseline"
"1563_baseline_33",NA,NA,"baseline"
"1563_baseline_34",NA,NA,"baseline"
"1563_baseline_35",NA,NA,"baseline"
"1563_baseline_36",NA,NA,"baseline"
"1563_baseline_37",NA,NA,"baseline"
"1563_baseline_38",NA,NA,"baseline"
"1563_baseline_39",NA,NA,"baseline"
"1563_baseline_4",NA,NA,"baseline"
"1563_baseline_40",NA,NA,"baseline"
"1563_baseline_41",NA,NA,"baseline"
"1563_baseline_42",NA,NA,"baseline"
"1563_baseline_43",NA,NA,"baseline"
"1563_baseline_44",NA,NA,"baseline"
"1563_baseline_45",NA,NA,"baseline"
"1563_baseline_46",NA,NA,"baseline"
"1563_baseline_47",NA,NA,"baseline"
"1563_baseline_48",NA,NA,"baseline"
"1563_baseline_49",NA,NA,"baseline"
"1563_baseline_5",NA,NA,"baseline"
"1563_baseline_50",NA,NA,"baseline"
"1563_baseline_6",NA,NA,"baseline"
"1563_baseline_7",NA,NA,"baseline"
"1563_baseline_8",NA,NA,"baseline"
"1563_baseline_9",NA,NA,"baseline"
"1563_outbreak_1",1,FALSE,"outbreak"
"1563_outbreak_2",1,FALSE,"outbreak"
"1563_outbreak_3",1,FALSE,"outbreak"
"1564_baseline_1",NA,NA,"baseline"
"1564_baseline_10",NA,NA,"baseline"
"1564_baseline_11",NA,NA,"baseline"
"1564_baseline_12",NA,NA,"baseline"
"1564_baseline_13",NA,NA,"baseline"
"1564_baseline_14",NA,NA,"baseline"
"1564_baseline_15",NA,NA,"baseline"
"1564_baseline_16",NA,NA,"baseline"
"1564_baseline_17",NA,NA,"baseline"
"1564_baseline_18",NA,NA,"baseline"
"1564_baseline_19",NA,NA,"baseline"
"1564_baseline_2",NA,NA,"baseline"
"1564_baseline_20",NA,NA,"baseline"
"1564_baseline_21",NA,NA,"baseline"
"1564_baseline_22",NA,NA,"baseline"
"1564_baseline_23",NA,NA,"baseline"
"1564_baseline_24",NA,NA,"baseline"
"1564_baseline_25",NA,NA,"baseline"
"1564_baseline_26",NA,NA,"baseline"
"1564_baseline_27",NA,NA,"baseline"
"1564_baseline_28",NA,NA,"baseline"
"1564_baseline_29",NA,NA,"baseline"
"1564_baseline_3",NA,NA,"baseline"
"1564_baseline_30",NA,NA,"baseline"
"1564_baseline_31",NA,NA,"baseline"
"1564_baseline_32",NA,NA,"baseline"
"1564_baseline_33",NA,NA,"baseline"
"1564_baseline_34",NA,NA,"baseline"
"1564_baseline_35",NA,NA,"baseline"
"1564_baseline_36",NA,NA,"baseline"
"1564_baseline_37",NA,NA,"baseline"
"1564_baseline_38",NA,NA,"baseline"
"1564_baseline_39",NA,NA,"baseline"
"1564_baseline_4",NA,NA,"baseline"
"1564_baseline_40",NA,NA,"baseline"
"1564_baseline_41",NA,NA,"baseline"
"1564_baseline_42",NA,NA,"baseline"
"1564_baseline_43",NA,NA,"baseline"
"1564_baseline_44",NA,NA,"baseline"
"1564_baseline_45",NA,NA,"baseline"
"1564_baseline_46",NA,NA,"baseline"
"1564_baseline_47",NA,NA,"baseline"
"1564_baseline_48",NA,NA,"baseline"
"1564_baseline_49",NA,NA,"baseline"
"1564_baseline_5",NA,NA,"baseline"
"1564_baseline_50",NA,NA,"baseline"
"1564_baseline_51",NA,NA,"baseline"
"1564_baseline_52",NA,NA,"baseline"
"1564_baseline_53",NA,NA,"baseline"
"1564_baseline_54",NA,NA,"baseline"
"1564_baseline_55",NA,NA,"baseline"
"1564_baseline_56",NA,NA,"baseline"
"1564_baseline_6",NA,NA,"baseline"
"1564_baseline_7",NA,NA,"baseline"
"1564_baseline_8",NA,NA,"baseline"
"1564_baseline_9",NA,NA,"baseline"
"1564_outbreak_1",1,FALSE,"outbreak"
"1564_outbreak_2",1,FALSE,"outbreak"
"1564_outbreak_3",1,FALSE,"outbreak"
"1565_baseline_1",NA,NA,"baseline"
"1565_baseline_2",NA,NA,"baseline"
"1565_baseline_3",NA,NA,"baseline"
"1565_baseline_4",NA,NA,"baseline"
"1565_baseline_5",NA,NA,"baseline"
"1565_outbreak_1",1,FALSE,"outbreak"
"1565_outbreak_2",1,FALSE,"outbreak"
"1565_outbreak_3",1,FALSE,"outbreak"
"1565_outbreak_4",1,FALSE,"outbreak"
"1565_outbreak_5",1,FALSE,"outbreak"
"1566_baseline_1",NA,NA,"baseline"
"1566_baseline_10",NA,NA,"baseline"
"1566_baseline_11",NA,NA,"baseline"
"1566_baseline_12",NA,NA,"baseline"
"1566_baseline_13",NA,NA,"baseline"
"1566_baseline_14",NA,NA,"baseline"
"1566_baseline_15",NA,NA,"baseline"
"1566_baseline_16",NA,NA,"baseline"
"1566_baseline_17",NA,NA,"baseline"
"1566_baseline_18",NA,NA,"baseline"
"1566_baseline_19",NA,NA,"baseline"
"1566_baseline_2",NA,NA,"baseline"
"1566_baseline_20",NA,NA,"baseline"
"1566_baseline_21",NA,NA,"baseline"
"1566_baseline_22",NA,NA,"baseline"
"1566_baseline_23",NA,NA,"baseline"
"1566_baseline_24",NA,NA,"baseline"
"1566_baseline_25",NA,NA,"baseline"
"1566_baseline_26",NA,NA,"baseline"
"1566_baseline_27",NA,NA,"baseline"
"1566_baseline_28",NA,NA,"baseline"
"1566_baseline_29",NA,NA,"baseline"
"1566_baseline_3",NA,NA,"baseline"
"1566_baseline_30",NA,NA,"baseline"
"1566_baseline_31",NA,NA,"baseline"
"1566_baseline_32",NA,NA,"baseline"
"1566_baseline_33",NA,NA,"baseline"
"1566_baseline_34",NA,NA,"baseline"
"1566_baseline_35",NA,NA,"baseline"
"1566_baseline_36",NA,NA,"baseline"
"1566_baseline_37",NA,NA,"baseline"
"1566_baseline_38",NA,NA,"baseline"
"1566_baseline_39",NA,NA,"baseline"
"1566_baseline_4",NA,NA,"baseline"
"1566_baseline_40",NA,NA,"baseline"
"1566_baseline_41",NA,NA,"baseline"
"1566_baseline_42",NA,NA,"baseline"
"1566_baseline_43",NA,NA,"baseline"
"1566_baseline_44",NA,NA,"baseline"
"1566_baseline_45",NA,NA,"baseline"
"1566_baseline_46",NA,NA,"baseline"
"1566_baseline_47",NA,NA,"baseline"
"1566_baseline_48",NA,NA,"baseline"
"1566_baseline_49",NA,NA,"baseline"
"1566_baseline_5",NA,NA,"baseline"
"1566_baseline_50",NA,NA,"baseline"
"1566_baseline_51",NA,NA,"baseline"
"1566_baseline_52",NA,NA,"baseline"
"1566_baseline_53",NA,NA,"baseline"
"1566_baseline_54",NA,NA,"baseline"
"1566_baseline_55",NA,NA,"baseline"
"1566_baseline_56",NA,NA,"baseline"
"1566_baseline_57",NA,NA,"baseline"
"1566_baseline_58",NA,NA,"baseline"
"1566_baseline_59",NA,NA,"baseline"
"1566_baseline_6",NA,NA,"baseline"
"1566_baseline_60",NA,NA,"baseline"
"1566_baseline_61",NA,NA,"baseline"
"1566_baseline_62",NA,NA,"baseline"
"1566_baseline_63",NA,NA,"baseline"
"1566_baseline_64",NA,NA,"baseline"
"1566_baseline_65",NA,NA,"baseline"
"1566_baseline_66",NA,NA,"baseline"
"1566_baseline_7",NA,NA,"baseline"
"1566_baseline_8",NA,NA,"baseline"
"1566_baseline_9",NA,NA,"baseline"
"1566_outbreak_1",1,FALSE,"outbreak"
"1566_outbreak_2",1,FALSE,"outbreak"
"1567_baseline_1",NA,NA,"baseline"
"1567_baseline_2",NA,NA,"baseline"
"1567_baseline_3",NA,NA,"baseline"
"1567_baseline_4",NA,NA,"baseline"
"1567_baseline_5",NA,NA,"baseline"
"1567_baseline_6",NA,NA,"baseline"
"1567_baseline_7",NA,NA,"baseline"
"1567_baseline_8",NA,NA,"baseline"
"1567_baseline_9",NA,NA,"baseline"
"1567_outbreak_1",1,FALSE,"outbreak"
"1567_outbreak_2",1,FALSE,"outbreak"
"1567_outbreak_3",1,FALSE,"outbreak"
"1568_baseline_1",NA,NA,"baseline"
"1568_baseline_2",NA,NA,"baseline"
"1568_baseline_3",NA,NA,"baseline"
"1568_baseline_4",NA,NA,"baseline"
"1568_baseline_5",NA,NA,"baseline"
"1568_baseline_6",NA,NA,"baseline"
"1568_baseline_7",NA,NA,"baseline"
"1568_baseline_8",NA,NA,"baseline"
"1568_outbreak_1",1,FALSE,"outbreak"
"1568_outbreak_2",1,FALSE,"outbreak"
"1569_baseline_1",NA,NA,"baseline"
"1569_baseline_2",NA,NA,"baseline"
"1569_baseline_3",NA,NA,"baseline"
"1569_baseline_4",NA,NA,"baseline"
"1569_baseline_5",NA,NA,"baseline"
"1569_baseline_6",NA,NA,"baseline"
"1569_baseline_7",NA,NA,"baseline"
"1569_baseline_8",NA,NA,"baseline"
"1569_outbreak_1",1,FALSE,"outbreak"
"1569_outbreak_2",1,FALSE,"outbreak"
"1570_baseline_1",NA,NA,"baseline"
"1570_baseline_2",NA,NA,"baseline"
"1570_baseline_3",NA,NA,"baseline"
"1570_baseline_4",NA,NA,"baseline"
"1570_baseline_5",NA,NA,"baseline"
"1570_baseline_6",NA,NA,"baseline"
"1570_baseline_7",NA,NA,"baseline"
"1570_outbreak_1",1,FALSE,"outbreak"
"1570_outbreak_2",1,FALSE,"outbreak"
"1571_baseline_1",NA,NA,"baseline"
"1571_baseline_10",NA,NA,"baseline"
"1571_baseline_11",NA,NA,"baseline"
"1571_baseline_12",NA,NA,"baseline"
"1571_baseline_13",NA,NA,"baseline"
"1571_baseline_14",NA,NA,"baseline"
"1571_baseline_15",NA,NA,"baseline"
"1571_baseline_16",NA,NA,"baseline"
"1571_baseline_17",NA,NA,"baseline"
"1571_baseline_18",NA,NA,"baseline"
"1571_baseline_19",NA,NA,"baseline"
"1571_baseline_2",NA,NA,"baseline"
"1571_baseline_20",NA,NA,"baseline"
"1571_baseline_21",NA,NA,"baseline"
"1571_baseline_22",NA,NA,"baseline"
"1571_baseline_23",NA,NA,"baseline"
"1571_baseline_24",NA,NA,"baseline"
"1571_baseline_25",NA,NA,"baseline"
"1571_baseline_26",NA,NA,"baseline"
"1571_baseline_27",NA,NA,"baseline"
"1571_baseline_28",NA,NA,"baseline"
"1571_baseline_29",NA,NA,"baseline"
"1571_baseline_3",NA,NA,"baseline"
"1571_baseline_30",NA,NA,"baseline"
"1571_baseline_31",NA,NA,"baseline"
"1571_baseline_32",NA,NA,"baseline"
"1571_baseline_33",NA,NA,"baseline"
"1571_baseline_34",NA,NA,"baseline"
"1571_baseline_35",NA,NA,"baseline"
"1571_baseline_36",NA,NA,"baseline"
"1571_baseline_37",NA,NA,"baseline"
"1571_baseline_38",NA,NA,"baseline"
"1571_baseline_39",NA,NA,"baseline"
"1571_baseline_4",NA,NA,"baseline"
"1571_baseline_40",NA,NA,"baseline"
"1571_baseline_41",NA,NA,"baseline"
"1571_baseline_42",NA,NA,"baseline"
"1571_baseline_43",NA,NA,"baseline"
"1571_baseline_44",NA,NA,"baseline"
"1571_baseline_5",NA,NA,"baseline"
"1571_baseline_6",NA,NA,"baseline"
"1571_baseline_7",NA,NA,"baseline"
"1571_baseline_8",NA,NA,"baseline"
"1571_baseline_9",NA,NA,"baseline"
"1571_outbreak_1",1,FALSE,"outbreak"
"1571_outbreak_2",1,FALSE,"outbreak"
"1572_baseline_1",NA,NA,"baseline"
"1572_baseline_2",NA,NA,"baseline"
"1572_baseline_3",NA,NA,"baseline"
"1572_baseline_4",NA,NA,"baseline"
"1572_baseline_5",NA,NA,"baseline"
"1572_baseline_6",NA,NA,"baseline"
"1572_baseline_7",NA,NA,"baseline"
"1572_baseline_8",NA,NA,"baseline"
"1572_outbreak_1",1,FALSE,"outbreak"
"1572_outbreak_2",1,FALSE,"outbreak"
"1573_baseline_1",NA,NA,"baseline"
"1573_baseline_2",NA,NA,"baseline"
"1573_outbreak_1",1,FALSE,"outbreak"
"1573_outbreak_2",1,FALSE,"outbreak"
"1574_baseline_1",NA,NA,"baseline"
"1574_baseline_10",NA,NA,"baseline"
"1574_baseline_2",NA,NA,"baseline"
"1574_baseline_3",NA,NA,"baseline"
"1574_baseline_4",NA,NA,"baseline"
"1574_baseline_5",NA,NA,"baseline"
"1574_baseline_6",NA,NA,"baseline"
"1574_baseline_7",NA,NA,"baseline"
"1574_baseline_8",NA,NA,"baseline"
"1574_baseline_9",NA,NA,"baseline"
"1574_outbreak_1",1,FALSE,"outbreak"
"1574_outbreak_2",1,FALSE,"outbreak"
"1575_baseline_1",NA,NA,"baseline"
"1575_baseline_10",NA,NA,"baseline"
"1575_baseline_11",NA,NA,"baseline"
"1575_baseline_12",NA,NA,"baseline"
"1575_baseline_13",NA,NA,"baseline"
"1575_baseline_14",NA,NA,"baseline"
"1575_baseline_15",NA,NA,"baseline"
"1575_baseline_16",NA,NA,"baseline"
"1575_baseline_17",NA,NA,"baseline"
"1575_baseline_18",NA,NA,"baseline"
"1575_baseline_19",NA,NA,"baseline"
"1575_baseline_2",NA,NA,"baseline"
"1575_baseline_20",NA,NA,"baseline"
"1575_baseline_21",NA,NA,"baseline"
"1575_baseline_22",NA,NA,"baseline"
"1575_baseline_23",NA,NA,"baseline"
"1575_baseline_24",NA,NA,"baseline"
"1575_baseline_25",NA,NA,"baseline"
"1575_baseline_26",NA,NA,"baseline"
"1575_baseline_27",NA,NA,"baseline"
"1575_baseline_28",NA,NA,"baseline"
"1575_baseline_29",NA,NA,"baseline"
"1575_baseline_3",NA,NA,"baseline"
"1575_baseline_30",NA,NA,"baseline"
"1575_baseline_31",NA,NA,"baseline"
"1575_baseline_32",NA,NA,"baseline"
"1575_baseline_33",NA,NA,"baseline"
"1575_baseline_34",NA,NA,"baseline"
"1575_baseline_35",NA,NA,"baseline"
"1575_baseline_36",NA,NA,"baseline"
"1575_baseline_37",NA,NA,"baseline"
"1575_baseline_38",NA,NA,"baseline"
"1575_baseline_39",NA,NA,"baseline"
"1575_baseline_4",NA,NA,"baseline"
"1575_baseline_40",NA,NA,"baseline"
"1575_baseline_41",NA,NA,"baseline"
"1575_baseline_42",NA,NA,"baseline"
"1575_baseline_43",NA,NA,"baseline"
"1575_baseline_44",NA,NA,"baseline"
"1575_baseline_45",NA,NA,"baseline"
"1575_baseline_5",NA,NA,"baseline"
"1575_baseline_6",NA,NA,"baseline"
"1575_baseline_7",NA,NA,"baseline"
"1575_baseline_8",NA,NA,"baseline"
"1575_baseline_9",NA,NA,"baseline"
"1575_outbreak_1",1,FALSE,"outbreak"
"1575_outbreak_2",1,FALSE,"outbreak"
"1576_baseline_1",NA,NA,"baseline"
"1576_baseline_2",NA,NA,"baseline"
"1576_baseline_3",NA,NA,"baseline"
"1576_baseline_4",NA,NA,"baseline"
"1576_baseline_5",NA,NA,"baseline"
"1576_baseline_6",NA,NA,"baseline"
"1576_baseline_7",NA,NA,"baseline"
"1576_baseline_8",NA,NA,"baseline"
"1576_baseline_9",NA,NA,"baseline"
"1576_outbreak_1",1,FALSE,"outbreak"
"1576_outbreak_2",1,FALSE,"outbreak"
"1576_outbreak_3",1,FALSE,"outbreak"
"1577_baseline_1",NA,NA,"baseline"
"1577_baseline_2",NA,NA,"baseline"
"1577_baseline_3",NA,NA,"baseline"
"1577_baseline_4",NA,NA,"baseline"
"1577_outbreak_1",1,FALSE,"outbreak"
"1577_outbreak_2",1,FALSE,"outbreak"
"1577_outbreak_3",1,FALSE,"outbreak"
"1578_baseline_1",NA,NA,"baseline"
"1578_baseline_2",NA,NA,"baseline"
"1578_outbreak_1",1,FALSE,"outbreak"
"1578_outbreak_2",1,FALSE,"outbreak"
"1579_baseline_1",NA,NA,"baseline"
"1579_baseline_2",NA,NA,"baseline"
"1579_baseline_3",NA,NA,"baseline"
"1579_baseline_4",NA,NA,"baseline"
"1579_baseline_5",NA,NA,"baseline"
"1579_baseline_6",NA,NA,"baseline"
"1579_baseline_7",NA,NA,"baseline"
"1579_baseline_8",NA,NA,"baseline"
"1579_outbreak_1",1,FALSE,"outbreak"
"1579_outbreak_2",1,FALSE,"outbreak"
"1580_baseline_1",NA,NA,"baseline"
"1580_baseline_10",NA,NA,"baseline"
"1580_baseline_11",NA,NA,"baseline"
"1580_baseline_12",NA,NA,"baseline"
"1580_baseline_13",NA,NA,"baseline"
"1580_baseline_14",NA,NA,"baseline"
"1580_baseline_15",NA,NA,"baseline"
"1580_baseline_16",NA,NA,"baseline"
"1580_baseline_17",NA,NA,"baseline"
"1580_baseline_18",NA,NA,"baseline"
"1580_baseline_19",NA,NA,"baseline"
"1580_baseline_2",NA,NA,"baseline"
"1580_baseline_20",NA,NA,"baseline"
"1580_baseline_21",NA,NA,"baseline"
"1580_baseline_22",NA,NA,"baseline"
"1580_baseline_23",NA,NA,"baseline"
"1580_baseline_24",NA,NA,"baseline"
"1580_baseline_25",NA,NA,"baseline"
"1580_baseline_26",NA,NA,"baseline"
"1580_baseline_27",NA,NA,"baseline"
"1580_baseline_28",NA,NA,"baseline"
"1580_baseline_29",NA,NA,"baseline"
"1580_baseline_3",NA,NA,"baseline"
"1580_baseline_30",NA,NA,"baseline"
"1580_baseline_31",NA,NA,"baseline"
"1580_baseline_32",NA,NA,"baseline"
"1580_baseline_33",NA,NA,"baseline"
"1580_baseline_34",NA,NA,"baseline"
"1580_baseline_35",NA,NA,"baseline"
"1580_baseline_36",NA,NA,"baseline"
"1580_baseline_37",NA,NA,"baseline"
"1580_baseline_38",NA,NA,"baseline"
"1580_baseline_39",NA,NA,"baseline"
"1580_baseline_4",NA,NA,"baseline"
"1580_baseline_40",NA,NA,"baseline"
"1580_baseline_41",NA,NA,"baseline"
"1580_baseline_42",NA,NA,"baseline"
"1580_baseline_43",NA,NA,"baseline"
"1580_baseline_44",NA,NA,"baseline"
"1580_baseline_45",NA,NA,"baseline"
"1580_baseline_46",NA,NA,"baseline"
"1580_baseline_47",NA,NA,"baseline"
"1580_baseline_48",NA,NA,"baseline"
"1580_baseline_49",NA,NA,"baseline"
"1580_baseline_5",NA,NA,"baseline"
"1580_baseline_50",NA,NA,"baseline"
"1580_baseline_6",NA,NA,"baseline"
"1580_baseline_7",NA,NA,"baseline"
"1580_baseline_8",NA,NA,"baseline"
"1580_baseline_9",NA,NA,"baseline"
"1580_outbreak_1",1,FALSE,"outbreak"
"1580_outbreak_2",1,FALSE,"outbreak"
"1581_baseline_1",NA,NA,"baseline"
"1581_baseline_2",NA,NA,"baseline"
"1581_baseline_3",NA,NA,"baseline"
"1581_baseline_4",NA,NA,"baseline"
"1581_baseline_5",NA,NA,"baseline"
"1581_baseline_6",NA,NA,"baseline"
"1581_outbreak_1",1,FALSE,"outbreak"
"1581_outbreak_2",1,FALSE,"outbreak"
"1582_baseline_1",NA,NA,"baseline"
"1582_baseline_10",NA,NA,"baseline"
"1582_baseline_11",NA,NA,"baseline"
"1582_baseline_12",NA,NA,"baseline"
"1582_baseline_13",NA,NA,"baseline"
"1582_baseline_14",NA,NA,"baseline"
"1582_baseline_15",NA,NA,"baseline"
"1582_baseline_16",NA,NA,"baseline"
"1582_baseline_17",NA,NA,"baseline"
"1582_baseline_18",NA,NA,"baseline"
"1582_baseline_19",NA,NA,"baseline"
"1582_baseline_2",NA,NA,"baseline"
"1582_baseline_20",NA,NA,"baseline"
"1582_baseline_21",NA,NA,"baseline"
"1582_baseline_22",NA,NA,"baseline"
"1582_baseline_23",NA,NA,"baseline"
"1582_baseline_24",NA,NA,"baseline"
"1582_baseline_25",NA,NA,"baseline"
"1582_baseline_26",NA,NA,"baseline"
"1582_baseline_27",NA,NA,"baseline"
"1582_baseline_28",NA,NA,"baseline"
"1582_baseline_29",NA,NA,"baseline"
"1582_baseline_3",NA,NA,"baseline"
"1582_baseline_30",NA,NA,"baseline"
"1582_baseline_31",NA,NA,"baseline"
"1582_baseline_32",NA,NA,"baseline"
"1582_baseline_33",NA,NA,"baseline"
"1582_baseline_34",NA,NA,"baseline"
"1582_baseline_35",NA,NA,"baseline"
"1582_baseline_36",NA,NA,"baseline"
"1582_baseline_37",NA,NA,"baseline"
"1582_baseline_38",NA,NA,"baseline"
"1582_baseline_39",NA,NA,"baseline"
"1582_baseline_4",NA,NA,"baseline"
"1582_baseline_40",NA,NA,"baseline"
"1582_baseline_41",NA,NA,"baseline"
"1582_baseline_42",NA,NA,"baseline"
"1582_baseline_5",NA,NA,"baseline"
"1582_baseline_6",NA,NA,"baseline"
"1582_baseline_7",NA,NA,"baseline"
"1582_baseline_8",NA,NA,"baseline"
"1582_baseline_9",NA,NA,"baseline"
"1582_outbreak_1",1,FALSE,"outbreak"
"1582_outbreak_2",1,FALSE,"outbreak"
"1583_baseline_1",NA,NA,"baseline"
"1583_baseline_2",NA,NA,"baseline"
"1583_baseline_3",NA,NA,"baseline"
"1583_baseline_4",NA,NA,"baseline"
"1583_baseline_5",NA,NA,"baseline"
"1583_baseline_6",NA,NA,"baseline"
"1583_baseline_7",NA,NA,"baseline"
"1583_outbreak_1",1,FALSE,"outbreak"
"1583_outbreak_2",1,FALSE,"outbreak"
"1584_baseline_1",NA,NA,"baseline"
"1584_baseline_2",NA,NA,"baseline"
"1584_outbreak_1",1,FALSE,"outbreak"
"1584_outbreak_2",1,FALSE,"outbreak"
"1585_baseline_1",NA,NA,"baseline"
"1585_baseline_2",NA,NA,"baseline"
"1585_baseline_3",NA,NA,"baseline"
"1585_baseline_4",NA,NA,"baseline"
"1585_outbreak_1",1,FALSE,"outbreak"
"1586_baseline_1",NA,NA,"baseline"
"1586_baseline_10",NA,NA,"baseline"
"1586_baseline_11",NA,NA,"baseline"
"1586_baseline_2",NA,NA,"baseline"
"1586_baseline_3",NA,NA,"baseline"
"1586_baseline_4",NA,NA,"baseline"
"1586_baseline_5",NA,NA,"baseline"
"1586_baseline_6",NA,NA,"baseline"
"1586_baseline_7",NA,NA,"baseline"
"1586_baseline_8",NA,NA,"baseline"
"1586_baseline_9",NA,NA,"baseline"
"1586_outbreak_1",1,FALSE,"outbreak"
"1586_outbreak_2",1,FALSE,"outbreak"
"1586_outbreak_3",1,FALSE,"outbreak"
"1587_baseline_1",NA,NA,"baseline"
"1587_baseline_2",NA,NA,"baseline"
"1587_baseline_3",NA,NA,"baseline"
"1587_baseline_4",NA,NA,"baseline"
"1587_baseline_5",NA,NA,"baseline"
"1587_baseline_6",NA,NA,"baseline"
"1587_baseline_7",NA,NA,"baseline"
"1587_baseline_8",NA,NA,"baseline"
"1587_baseline_9",NA,NA,"baseline"
"1587_outbreak_1",1,FALSE,"outbreak"
"1587_outbreak_2",1,FALSE,"outbreak"
"1588_baseline_1",NA,NA,"baseline"
"1588_baseline_2",NA,NA,"baseline"
"1588_outbreak_1",1,FALSE,"outbreak"
"1588_outbreak_2",1,FALSE,"outbreak"
"1589_baseline_1",NA,NA,"baseline"
"1589_baseline_10",NA,NA,"baseline"
"1589_baseline_11",NA,NA,"baseline"
"1589_baseline_2",NA,NA,"baseline"
"1589_baseline_3",NA,NA,"baseline"
"1589_baseline_4",NA,NA,"baseline"
"1589_baseline_5",NA,NA,"baseline"
"1589_baseline_6",NA,NA,"baseline"
"1589_baseline_7",NA,NA,"baseline"
"1589_baseline_8",NA,NA,"baseline"
"1589_baseline_9",NA,NA,"baseline"
"1589_outbreak_1",1,FALSE,"outbreak"
"1589_outbreak_2",1,FALSE,"outbreak"
"1590_baseline_1",NA,NA,"baseline"
"1590_baseline_2",NA,NA,"baseline"
"1590_baseline_3",NA,NA,"baseline"
"1590_baseline_4",NA,NA,"baseline"
"1590_baseline_5",NA,NA,"baseline"
"1590_outbreak_1",1,FALSE,"outbreak"
"1590_outbreak_2",1,FALSE,"outbreak"
"1591_baseline_1",NA,NA,"baseline"
"1591_baseline_2",NA,NA,"baseline"
"1591_baseline_3",NA,NA,"baseline"
"1591_baseline_4",NA,NA,"baseline"
"1591_baseline_5",NA,NA,"baseline"
"1591_baseline_6",NA,NA,"baseline"
"1591_outbreak_1",1,FALSE,"outbreak"
"1591_outbreak_2",1,FALSE,"outbreak"
"1592_baseline_1",NA,NA,"baseline"
"1592_baseline_10",NA,NA,"baseline"
"1592_baseline_2",NA,NA,"baseline"
"1592_baseline_3",NA,NA,"baseline"
"1592_baseline_4",NA,NA,"baseline"
"1592_baseline_5",NA,NA,"baseline"
