hh_id,country,hh_size,hh_size_reported
HH1218600,NL,4,4
HH1218700,NL,4,4
HH1219000,NL,1,NA
HH1219400,NL,2,5
HH1219900,NL,2,2
HH1220100,NL,5,5
HH1220300,NL,3,3
HH1220500,NL,3,2
HH1220600,NL,4,4
HH1220700,NL,4,4
HH1220800,NL,1,1
HH1221100,NL,1,3
HH1221200,NL,2,3
HH1221400,NL,1,NA
HH1221500,NL,5,5
HH1221600,NL,2,5
HH1221900,NL,5,5
HH1222100,NL,1,1
HH1222200,NL,4,4
HH1222400,NL,2,2
HH1222500,NL,2,2
HH1223300,NL,4,4
HH1223400,NL,3,2
HH1223700,NL,2,2
HH1223800,NL,3,3
HH1224000,NL,1,NA
HH1224100,NL,1,NA
HH1224200,NL,3,3
HH1224400,NL,2,1
HH1224500,NL,3,4
HH1225200,NL,2,2
HH1225700,NL,4,4
HH1225800,NL,1,2
HH1226000,NL,2,2
HH1226400,NL,5,5
HH1226500,NL,2,2
HH1226700,NL,1,3
HH1227500,NL,1,4
HH1227600,NL,5,5
HH1227800,NL,2,2
HH1227900,NL,1,6
HH1228000,NL,1,6
HH1228100,NL,2,2
HH1228200,NL,3,3
HH1228300,NL,3,3
HH1228400,NL,4,4
HH1228500,NL,4,4
HH1228600,NL,4,4
HH1228900,NL,3,3
HH1229200,NL,2,2
HH1229300,NL,2,2
HH1229400,NL,4,4
HH1229800,NL,2,1
HH1229900,NL,4,4
HH1230200,NL,2,2
HH1230300,NL,9,9
HH1230400,NL,3,3
HH1230700,NL,3,3
HH1230800,NL,2,3
HH1230900,NL,4,4
HH1231200,NL,1,1
HH1231400,NL,3,34
HH1231500,NL,2,2
HH1231700,NL,2,2
HH1232200,NL,3,3
HH1232300,NL,3,3
HH1232600,NL,2,2
HH1232800,NL,5,5
HH1232900,NL,3,3
HH1233100,NL,1,1
HH1233300,NL,4,4
HH1233500,NL,2,2
HH1233700,NL,5,5
HH1233800,NL,3,3
HH1234100,NL,4,4
HH1234400,NL,3,3
HH1234500,NL,4,4
HH1234700,NL,4,4
HH1234800,NL,5,5
HH1234900,NL,3,3
HH1235100,NL,1,1
HH1235200,NL,4,4
HH1235400,NL,6,6
HH1235500,NL,1,1
HH1235600,NL,1,1
HH1235800,NL,2,2
HH1236000,NL,2,2
HH1236100,NL,4,4
HH1236200,NL,1,1
HH1236500,NL,2,2
HH1236800,NL,2,2
HH1237400,NL,4,4
HH1237500,NL,1,1
HH1237600,NL,5,5
HH1238000,NL,2,2
HH1238100,NL,2,4
HH1238200,NL,4,4
HH1238500,NL,2,2
HH1238900,NL,2,2
HH1239100,NL,3,3
HH1239600,NL,2,2
HH1240000,NL,3,3
HH1240200,NL,3,3
HH1240300,NL,4,4
HH1240400,NL,4,4
HH1240800,NL,2,2
HH1240900,NL,5,5
HH1241100,NL,5,5
HH1241500,NL,5,5
HH1241900,NL,4,4
HH1242000,NL,2,3
HH1242100,NL,4,3
HH1242700,NL,1,NA
HH1242800,NL,3,3
HH1242900,NL,2,3
HH1243500,NL,4,4
HH1243600,NL,1,4
HH1243800,NL,1,1
HH1243900,NL,1,5
HH1244000,NL,2,2
HH1244300,NL,2,2
HH1244400,NL,4,4
HH1244700,NL,2,2
HH1244800,NL,2,6
HH1245000,NL,2,3
HH1245400,NL,4,4
HH1245500,NL,4,4
HH1245600,NL,7,7
HH1245700,NL,1,40
HH1246000,NL,4,4
HH1246100,NL,2,2
HH1246400,NL,2,2
HH1246600,NL,4,4
HH1246700,NL,1,NA
HH1246900,NL,4,4
HH1247100,NL,2,2
HH1247600,NL,2,2
HH1247800,NL,3,3
HH1248100,NL,5,5
HH1248300,NL,4,4
HH1248400,NL,5,5
HH1248500,NL,3,3
HH1248600,NL,2,2
HH1248900,NL,4,4
HH1249000,NL,2,4
HH1249400,NL,2,4
HH1249500,NL,3,3
HH1249600,NL,4,4
HH1249700,NL,5,5
HH1249800,NL,4,46
HH1250000,NL,1,4
HH1250200,NL,2,3
HH1250500,NL,2,2
HH1250600,NL,4,40
HH1251000,NL,2,2
HH1251100,NL,2,2
HH1251300,NL,2,2
HH1251400,NL,2,2
HH1251900,NL,2,1
HH1252000,NL,2,2
HH1252100,NL,2,2
HH1252300,NL,4,4
HH1252500,NL,4,4
HH1252600,NL,4,4
HH1253100,NL,4,49
HH1253200,NL,4,4
HH1253400,NL,4,4
HH1253600,NL,7,7
HH1253700,NL,2,5
HH1254000,NL,5,5
HH1254200,NL,3,3
HH1254300,NL,2,3
HH1254400,NL,2,2
HH1254600,NL,1,NA
HH1254700,NL,2,3
HH1254900,NL,2,2
HH1255000,NL,2,2
HH1255100,NL,4,4
HH1255400,NL,4,4
HH1255500,NL,1,3
HH1255700,NL,3,3
HH1255800,NL,2,2
HH1255900,NL,2,2
HH1256000,NL,4,4
HH1256200,NL,4,6
HH1256500,NL,5,5
HH1256700,NL,6,6
HH1256800,NL,2,2
HH1256900,NL,1,1
HH1257000,NL,4,4
HH1257100,NL,6,6
HH1257200,NL,1,3
HH1257400,NL,2,2
HH1257500,NL,2,2
HH1257900,NL,3,3
HH1258100,NL,4,4
HH1258200,NL,2,2
HH1258500,NL,1,1
HH1258900,NL,3,3
HH1259000,NL,3,3
HH1259300,NL,4,4
HH1259700,NL,4,4
HH1259800,NL,2,2
HH1259900,NL,3,3
HH1260000,NL,1,3
HH1260200,NL,3,3
HH1260400,NL,3,3
HH1260600,NL,7,6
HH1260700,NL,8,8
HH1260900,NL,3,4
HH1261000,NL,4,4
HH1261100,NL,2,2
HH1261300,NL,2,2
HH1261400,NL,5,5
HH1261500,NL,4,5
HH1261600,NL,2,4
HH1261700,NL,1,4
HH1262000,NL,3,3
HH1262100,NL,5,5
HH1262800,NL,5,5
HH1262900,NL,3,3
HH1263600,NL,3,3
HH1263800,NL,4,4
HH1264600,NL,2,3
HH1264700,NL,2,2
HH1264800,NL,2,4
HH1264900,NL,1,15
HH1265100,NL,4,4
HH1265200,NL,3,3
HH1265400,NL,1,1
HH1265500,NL,3,3
HH1265800,NL,5,4
HH1265900,NL,2,2
HH1266100,NL,2,4
HH1266200,NL,6,6
HH1266800,NL,5,5
HH1266900,NL,5,5
HH1267100,NL,5,5
HH1267500,NL,3,3
HH1267600,NL,8,8
HH1267700,NL,1,3
HH1267800,NL,5,5
HH1268000,NL,1,NA
HH1268100,NL,2,2
HH1268200,NL,5,5
HH1268300,NL,1,3
HH1268400,NL,4,4
HH1268500,NL,1,1
HH1268700,NL,2,2
HH1268800,NL,2,2
HH1268900,NL,2,2
HH1269100,NL,1,0
HH1269200,NL,3,3
HH1269500,NL,3,3
HH1269700,NL,2,NA
HH1270100,NL,1,1
HH1270200,NL,2,1
HH1270300,NL,1,2
HH1270500,NL,3,3
HH1270700,NL,9,9
HH1270800,NL,2,2
HH1270900,NL,4,6
HH1271100,NL,1,2
HH1271200,NL,2,2
HH1271400,NL,1,1
HH1271500,NL,3,3
HH1271700,NL,3,3
HH1271900,NL,2,2
HH1272000,NL,5,54
HH1272300,NL,1,1
HH1272400,NL,7,7
HH1272600,NL,5,5
HH1272800,NL,2,2
HH1272900,NL,2,2
HH1273100,NL,1,2
HH1273200,NL,4,4
HH1273500,NL,1,1
HH1273700,NL,2,2
HH1274100,NL,1,NA
HH1274300,NL,6,5
HH1274400,NL,2,1
HH1274500,NL,3,3
HH1274600,NL,3,3
HH1274700,NL,1,NA
HH1275000,NL,3,3
HH1275200,NL,1,1
HH1275400,NL,4,4
HH1275500,NL,4,4
HH1275600,NL,3,3
HH1275900,NL,3,3
HH1276100,NL,4,4
HH1276200,NL,3,3
HH1276400,NL,4,4
HH1276500,NL,1,1
HH1276700,NL,2,2
HH1277100,NL,1,1
HH1277200,NL,2,2
HH1277500,NL,3,3
HH1277800,NL,4,4
HH1278100,NL,6,5
HH1278200,NL,1,5
HH1278300,NL,1,1
HH1279000,NL,2,2
HH1279300,NL,2,2
HH1279500,NL,1,3
HH1279900,NL,3,3
HH1280400,NL,3,3
HH1280700,NL,2,2
HH1280900,NL,6,6
HH1281100,NL,3,3
HH1281300,NL,4,4
HH1281600,NL,1,NA
HH1281700,NL,4,4
HH1281800,NL,4,4
HH1281900,NL,4,4
HH1282100,NL,1,1
HH1282200,NL,1,NA
HH1282500,NL,4,4
HH1282800,NL,4,4
HH1282900,NL,2,2
HH1283200,NL,2,2
HH1283400,NL,2,2
HH1283600,NL,2,4
HH1283800,NL,5,5
HH1284600,NL,2,2
HH1285100,NL,4,4
HH1285200,NL,2,2
HH1285300,NL,2,2
HH1285400,NL,2,2
HH1285500,NL,2,3
HH1285600,NL,2,2
HH1285700,NL,2,2
HH1285800,NL,2,2
HH1286000,NL,2,2
HH1286200,NL,2,2
HH1286300,NL,1,5
HH1286900,NL,4,4
HH1287100,NL,3,3
HH1287400,NL,2,2
HH1287700,NL,1,1
HH1288000,NL,4,4
HH1288200,NL,2,2
HH1289100,NL,4,4
HH1289300,NL,2,4
HH1289500,NL,1,5
HH1290100,NL,4,4
HH1290200,NL,5,5
HH1290400,NL,1,4
HH1290500,NL,2,2
HH1290600,NL,5,5
HH1290800,NL,5,5
HH1291100,NL,4,4
HH1291200,NL,2,2
HH1291400,NL,2,2
HH1291600,NL,4,4
HH1291700,NL,1,4
HH1291800,NL,2,2
HH1292000,NL,4,4
HH1292200,NL,2,2
HH1292300,NL,2,2
HH1292700,NL,2,3
HH1292800,NL,1,1
HH1292900,NL,2,2
HH1293000,NL,4,4
HH1293300,NL,4,4
HH1293800,NL,2,2
HH1294100,NL,2,2
HH1294200,NL,4,49
HH1294400,NL,4,4
HH1294800,NL,4,4
HH1294900,NL,4,4
HH1295300,NL,3,3
HH1295400,NL,4,4
HH1295500,NL,5,56
HH1295800,NL,2,2
HH1295900,NL,5,5
HH1296100,NL,6,6
HH1296200,NL,1,1
HH1296400,NL,2,2
HH1296500,NL,3,3
HH1296800,NL,2,2
HH1296900,NL,2,2
HH1297000,NL,5,5
HH1297100,NL,1,1
HH1297200,NL,4,4
HH1297300,NL,1,NA
HH1297400,NL,2,2
HH1297500,NL,4,4
HH1297900,NL,4,4
HH1298000,NL,3,3
HH1298300,NL,2,2
HH1298400,NL,4,4
HH1298500,NL,3,48
HH1298800,NL,1,1
HH1298900,NL,2,3
HH1299200,NL,4,4
HH1299300,NL,3,3
HH1299400,NL,3,3
HH1299500,NL,5,5
HH1299700,NL,2,2
HH1299800,NL,3,3
HH1299900,NL,6,5
HH1300100,NL,4,5
HH1300300,NL,5,5
HH1300400,NL,2,4
HH1300600,NL,2,3
HH1300900,NL,4,4
HH1301100,NL,2,2
HH1301300,NL,5,5
HH1301400,NL,1,1
HH1301500,NL,3,3
HH1301600,NL,6,6
HH1301700,NL,3,3
HH1301800,NL,3,3
HH1302000,NL,3,3
HH1302400,NL,1,1
HH1302500,NL,5,5
HH1302800,NL,2,2
HH1302900,NL,2,2
HH1303000,NL,1,8
HH1303200,NL,4,4
HH1303300,NL,1,NA
HH1303500,NL,5,5
HH1303800,NL,5,5
HH1304000,NL,5,4
HH1304700,NL,2,2
HH1304800,NL,1,4
HH1305000,NL,2,2
HH1305100,NL,2,2
HH1305200,NL,1,1
HH1305400,NL,1,1
HH1305600,NL,2,2
HH1306200,NL,2,2
HH1306300,NL,1,1
HH1306600,NL,2,6
HH1306700,NL,4,4
HH1306800,NL,4,4
HH1307600,NL,1,NA
HH1307900,NL,3,3
HH1308100,NL,1,1
HH1308200,NL,2,2
HH1308400,NL,1,1
HH1308600,NL,1,NA
HH1308800,NL,6,5
HH1309000,NL,6,6
HH1309100,NL,2,3
HH1309500,NL,2,2
HH1309600,NL,1,5
HH1309800,NL,1,1
HH1310300,NL,1,NA
HH1310500,NL,4,5
HH1310800,NL,1,4
HH1311000,NL,2,2
HH1311200,NL,2,2
HH1311300,NL,3,3
HH1311400,NL,6,6
HH1311500,NL,1,2
HH1311600,NL,1,2
HH1311800,NL,2,2
HH1312000,NL,3,3
HH1312300,NL,2,2
HH1312600,NL,1,1
HH1312700,NL,4,4
HH1313000,NL,2,2
HH1313200,NL,4,4
HH1313600,NL,6,7
HH1314100,NL,3,3
HH1314200,NL,2,5
HH1314500,NL,4,4
HH1315600,NL,3,3
HH1315700,NL,4,4
HH1315800,NL,2,2
HH1315900,NL,1,4
HH1316000,NL,1,1
HH1316200,NL,1,4
HH1316400,NL,2,2
HH1316500,NL,2,1
HH1316900,NL,5,5
HH1317000,NL,3,4
HH1317100,NL,5,5
HH1317200,NL,3,3
HH1317300,NL,2,2
HH1317600,NL,2,2
HH1317700,NL,5,5
HH1317900,NL,2,2
HH1318200,NL,5,5
HH1318400,NL,3,3
HH1318500,NL,2,2
HH1318600,NL,5,5
HH1318800,NL,3,2
HH1319000,NL,1,3
HH1319100,NL,1,NA
HH1319400,NL,2,2
HH1319500,NL,3,4
HH1319800,NL,2,7
HH1319900,NL,1,NA
HH1320500,NL,4,4
HH1320800,NL,3,3
HH1320900,NL,3,3
HH1321200,NL,1,NA
HH1321600,NL,3,3
HH1321700,NL,4,4
HH1322000,NL,1,NA
HH1322400,NL,4,18
HH1322500,NL,5,5
HH1322700,NL,6,6
HH1323200,NL,5,5
HH1323400,NL,3,3
HH1323500,NL,4,4
HH1323700,NL,4,4
HH1323800,NL,1,NA
HH1324000,NL,2,2
HH1324100,NL,5,6
HH1324200,NL,5,5
HH1324300,NL,3,3
HH1324500,NL,4,45
HH1324900,NL,5,4
HH1325000,NL,4,4
HH1325100,NL,1,5
HH1325200,NL,5,4
HH1325400,NL,3,3
HH1325800,NL,5,5
HH1325900,NL,2,2
HH1326000,NL,1,4
HH1326300,NL,2,4
HH1326400,NL,3,3
HH1326500,NL,3,4
HH1326600,NL,3,3
HH1326700,NL,1,1
HH1326800,NL,3,3
HH1327200,NL,3,3
HH1327500,NL,2,4
HH1327600,NL,1,2
HH1328100,NL,2,NA
HH1328200,NL,3,3
HH1328300,NL,1,3
HH1328400,NL,2,2
HH1328600,NL,1,1
HH1328900,NL,3,3
HH1329000,NL,3,3
HH1329300,NL,4,4
HH1329800,NL,1,1
HH1329900,NL,2,5
HH1330100,NL,5,5
HH1330400,NL,1,1
HH1330800,NL,4,4
HH1331100,NL,1,1
HH1331200,NL,4,4
HH1331400,NL,1,1
HH1331600,NL,3,4
HH1331700,NL,2,3
HH1332100,NL,4,4
HH1332300,NL,1,NA
HH1332400,NL,3,3
HH1332500,NL,2,4
HH1332600,NL,2,2
HH1332800,NL,1,NA
HH1333000,NL,7,6
HH1333200,NL,1,2
HH1333300,NL,6,6
HH1333400,NL,3,3
HH1333500,NL,2,2
HH1333600,NL,2,2
HH1333800,NL,2,2
HH1333900,NL,2,4
HH1334000,NL,2,2
HH1334100,NL,2,3
HH1334200,NL,1,3
HH1334300,NL,6,6
HH1334400,NL,2,4
HH1334500,NL,1,1
HH1334600,NL,5,5
HH1334700,NL,5,5
HH1334900,NL,5,NA
HH1335300,NL,2,1
HH1335600,NL,4,4
HH1335700,NL,2,4
HH1336000,NL,2,2
HH1336300,NL,4,4
HH1336800,NL,5,5
HH1336900,NL,5,5
HH1337200,NL,3,3
HH1337300,NL,5,5
HH1337400,NL,5,5
HH1337600,NL,2,2
HH1337900,NL,2,2
HH1338100,NL,1,4
HH1338300,NL,4,4
HH1338400,NL,5,5
HH1338500,NL,2,2
HH1338700,NL,2,2
HH1339000,NL,4,4
HH1339200,NL,1,6
HH1339500,NL,5,5
HH1339600,NL,4,4
HH1339700,NL,4,4
HH1339800,NL,4,4
HH1340100,NL,1,3
HH1340300,NL,2,2
HH1340500,NL,4,5
HH1341100,NL,4,4
HH1341200,NL,4,4
HH1341600,NL,3,3
HH1341900,NL,6,6
HH1342000,NL,1,NA
HH1342200,NL,2,4
HH1342500,NL,2,5
HH1342800,NL,2,2
HH1342900,NL,5,5
HH1343000,NL,1,6
HH1343600,NL,2,2
HH1343800,NL,2,4
HH1344100,NL,3,3
HH1344500,NL,2,2
HH1344700,NL,2,2
HH1344800,NL,3,2
HH1344900,NL,5,5
HH1345000,NL,2,2
HH1345100,NL,4,4
HH1345300,NL,2,5
HH1345600,NL,5,5
HH1345700,NL,2,2
HH1346000,NL,4,4
HH1346200,NL,5,5
HH1347600,NL,3,3
HH1347700,NL,4,4
HH1348500,NL,4,4
HH1348900,NL,1,NA
HH1349000,NL,2,2
HH1349300,NL,2,6
HH1349400,NL,4,40
HH1349600,NL,2,2
HH1349900,NL,5,5
HH1350200,NL,2,4
HH1350400,NL,1,36
HH1351000,NL,2,4
HH1351300,NL,2,2
HH1352000,NL,3,3
HH1352200,NL,1,NA
HH1352300,NL,2,2
HH1352500,NL,4,4
HH1352600,NL,5,5
HH1352800,NL,1,1
HH1352900,NL,1,1
HH1353100,NL,1,2
HH1353300,NL,2,4
HH1353500,NL,1,4
HH1353800,NL,4,4
HH1354000,NL,1,4
HH1354300,NL,3,3
HH1354400,NL,2,4
HH1354500,NL,5,5
HH1354800,NL,2,4
HH1355000,NL,5,5
HH1355100,NL,5,4
HH1355300,NL,3,4
HH1355400,NL,4,4
HH1355800,NL,1,4
HH1355900,NL,1,2
HH1356100,NL,2,3
HH1356200,NL,2,2
HH1356300,NL,3,3
HH1356500,NL,2,2
HH1356700,NL,2,4
HH1356900,NL,4,4
HH1357000,NL,1,1
HH1357100,NL,4,4
HH1357300,NL,5,4
HH1357600,NL,2,4
HH1357700,NL,2,5
HH1358100,NL,1,1
HH1358400,NL,1,3
HH1358700,NL,3,3
HH1358800,NL,2,2
HH1358900,NL,2,4
HH1359000,NL,1,NA
HH1359300,NL,3,3
HH1359700,NL,4,4
HH1359800,NL,3,3
HH1359900,NL,2,3
HH1360000,NL,2,2
HH1360100,NL,1,5
HH1360200,NL,4,4
HH1360300,NL,4,4
HH1360500,NL,2,3
HH1361000,NL,2,2
HH1361400,NL,4,4
HH1361500,NL,4,4
HH1361800,NL,2,2
HH1361900,NL,5,5
HH1362000,NL,1,2
HH1362100,NL,4,4
HH1362500,NL,5,5
HH1362600,NL,2,2
HH1362700,NL,1,4
HH1362900,NL,2,2
HH1363000,NL,2,25
HH1363100,NL,2,2
HH1363200,NL,2,2
HH1363300,NL,1,NA
HH1363400,NL,2,3
HH1363500,NL,2,3
HH1363900,NL,1,NA
HH1364000,NL,5,5
HH1364100,NL,2,2
HH1364300,NL,3,3
HH1364400,NL,4,4
HH1364500,NL,4,4
HH1364800,NL,1,3
HH1364900,NL,4,4
HH1365400,NL,4,4
HH1365600,NL,3,3
HH1365700,NL,2,2
HH1365800,NL,1,1
HH1365900,NL,1,NA
HH1366000,NL,2,4
HH1366200,NL,2,4
HH1366300,NL,1,4
HH1366800,NL,1,NA
HH1366900,NL,2,3
HH1367000,NL,3,3
HH1367100,NL,4,42
HH1367400,NL,4,4
HH1367600,NL,5,5
HH1367700,NL,1,1
HH1367800,NL,4,4
HH1367900,NL,1,1
HH1368100,NL,1,1
HH1368200,NL,2,4
HH1368500,NL,1,2
HH1368600,NL,2,2
HH1368700,NL,1,1
HH1369200,NL,1,NA
HH1369300,NL,3,3
HH1369400,NL,3,2
HH1369500,NL,1,NA
HH1369800,NL,2,2
HH1370100,NL,6,6
HH1370200,NL,3,3
HH1370700,NL,1,1
HH1370800,NL,4,4
HH1371200,NL,2,4
HH1371300,NL,2,4
HH1371600,NL,5,5
HH1372200,NL,2,2
HH1372300,NL,2,4
HH1372400,NL,2,2
HH1372700,NL,1,5
HH1372800,NL,4,4
HH1373200,NL,4,4
HH1373300,NL,2,4
HH1373500,NL,4,4
HH1373600,NL,4,4
HH1373700,NL,4,4
HH1373900,NL,6,61
HH1374000,NL,5,5
HH1374400,NL,2,3
HH1374600,NL,6,6
HH1374700,NL,2,2
HH1375000,NL,4,4
HH1375400,NL,1,NA
HH1375500,NL,4,48
HH1375600,NL,6,6
HH1375700,NL,2,4
HH1375800,NL,6,6
HH1376100,NL,4,4
HH1376500,NL,2,2
HH1376600,NL,2,2
HH1376800,NL,4,4
HH1376900,NL,6,6
HH1377000,NL,4,4
HH1377100,NL,1,5
HH1377500,NL,5,5
HH1377600,NL,1,3
HH1377700,NL,4,4
HH1377800,NL,1,1
HH1378000,NL,1,2
HH1378300,NL,2,2
HH1378600,NL,5,5
HH1378800,NL,2,2
HH1378900,NL,1,1
HH1379000,NL,1,1
HH1379300,NL,2,2
HH1379400,NL,2,2
HH1379500,NL,1,2
HH1379700,NL,2,2
HH1379800,NL,1,2
HH1379900,NL,2,2
HH1380000,NL,3,2
HH1380200,NL,2,2
HH1380300,NL,3,3
HH1380600,NL,3,3
HH1380700,NL,2,2
HH1380800,NL,2,2
HH1380900,NL,2,4
HH1381000,NL,2,2
HH1381100,NL,1,1
HH1381200,NL,2,2
HH1381300,NL,4,4
HH1381800,NL,2,2
HH1382000,NL,1,4
HH1382100,NL,5,6
HH1382200,NL,1,NA
HH1382300,NL,1,5
HH1382400,NL,2,3
HH1382500,NL,2,1
HH1382600,NL,1,1
HH1382700,NL,1,1
HH1382800,NL,2,4
HH1383100,NL,4,4
HH1383200,NL,4,4
HH1383600,NL,4,4
HH1383700,NL,1,NA
HH1383900,NL,3,3
HH1384200,NL,1,NA
HH1384700,NL,1,NA
HH1384800,NL,2,2
HH1385000,NL,4,4
HH1385200,NL,1,4
HH1385700,NL,3,3
HH1385800,NL,1,1
HH1386000,NL,3,3
HH1386300,NL,3,3
HH1386400,NL,3,3
HH1386600,NL,2,3
HH1386900,NL,3,3
HH1387100,NL,4,4
HH1387200,NL,1,4
HH1387300,NL,2,2
HH1387500,NL,2,6
HH1387600,NL,2,3
HH1387700,NL,4,4
HH1387800,NL,2,4
HH1388000,NL,4,4
HH1388200,NL,4,4
HH1388400,NL,6,6
HH1388500,NL,4,4
HH1388700,NL,4,4
HH1388900,NL,3,3
HH1389000,NL,4,4
HH1389100,NL,2,4
HH1389300,NL,3,3
HH1389400,NL,1,NA
HH1389600,NL,4,4
HH1389800,NL,2,2
HH1390100,NL,1,NA
HH1390200,NL,2,2
HH1390300,NL,1,NA
HH1390400,NL,4,4
HH1390700,NL,5,5
HH1390900,NL,3,2
HH1391100,NL,3,3
HH1391400,NL,1,1
HH1391500,NL,1,3
HH1391700,NL,1,NA
HH1391800,NL,1,1
HH1391900,NL,2,2
HH1392000,NL,2,2
HH1392300,NL,1,1
HH1392500,NL,2,2
HH1392600,NL,2,2
HH1392700,NL,2,2
HH1392900,NL,2,2
HH1393000,NL,3,3
HH1393500,NL,4,4
HH1393700,NL,3,3
HH1393900,NL,4,4
HH1394000,NL,3,3
HH1394100,NL,1,1
HH1394200,NL,2,2
HH1394300,NL,2,2
HH1394500,NL,3,NA
HH1394600,NL,2,4
HH1394900,NL,2,2
HH1395100,NL,4,4
HH1395200,NL,4,4
HH1395300,NL,1,1
HH1395400,NL,1,NA
HH1395600,NL,2,3
HH1395700,NL,3,3
HH1395800,NL,2,2
HH1395900,NL,2,2
HH1396200,NL,2,3
HH1396300,NL,2,5
HH1396600,NL,1,NA
HH1396700,NL,4,4
HH1397000,NL,4,4
HH1397100,NL,2,3
HH1397300,NL,4,4
HH1397700,NL,3,3
HH1397800,NL,3,3
HH1398200,NL,2,2
HH1398300,NL,1,1
HH1398400,NL,2,2
HH1398500,NL,2,2
HH1398700,NL,5,5
HH1398800,NL,4,4
HH1398900,NL,1,4
HH1399000,NL,2,4
HH1399100,NL,4,4
HH1399200,NL,1,1
HH1399300,NL,5,5
HH1399400,NL,5,5
HH1399700,NL,4,4
HH1400000,NL,6,6
HH1400100,NL,4,4
HH1400200,NL,2,2
HH1400500,NL,2,5
HH1401000,NL,1,43
HH1401100,NL,4,42
HH1401500,NL,2,2
HH1401700,NL,2,3
HH1402000,NL,4,4
HH1402200,NL,3,3
HH1402700,NL,5,5
HH1402800,NL,2,2
HH1402900,NL,4,4
HH1403000,NL,1,1
HH1403300,NL,3,3
HH1403500,NL,2,2
HH1403600,NL,2,4
HH1403700,NL,3,3
HH1403900,NL,2,5
HH1404100,NL,2,5
HH1404400,NL,2,2
HH1404500,NL,4,4
HH1404600,NL,2,5
HH1404800,NL,1,1
HH1404900,NL,1,3
HH1405000,NL,3,3
HH1405100,NL,4,4
HH1405300,NL,7,7
HH1405600,NL,5,5
HH1405700,NL,4,4
HH1405800,NL,5,4
HH1406000,NL,1,NA
HH1406100,NL,1,3
HH1406300,NL,4,4
HH1406400,NL,4,4
HH1406700,NL,2,5
HH1406800,NL,3,2
HH1407000,NL,3,3
HH1407500,NL,2,2
HH1407600,NL,5,5
HH1407700,NL,2,2
HH1407800,NL,2,2
HH1408000,NL,2,2
HH1408200,NL,2,2
HH1408300,NL,4,3
HH1408600,NL,4,4
HH1408700,NL,3,3
HH1408900,NL,4,4
HH1409000,NL,1,3
HH1409100,NL,3,5
HH1409200,NL,5,4
HH1409300,NL,2,2
HH1409500,NL,5,5
HH1409600,NL,2,NA
HH1409700,NL,1,1
HH1409800,NL,4,4
HH1410100,NL,2,2
HH1410200,NL,4,4
HH1410300,NL,1,1
HH1410400,NL,2,2
HH1410500,NL,2,2
HH1411000,NL,4,4
HH1411100,NL,4,4
HH1411200,NL,2,2
HH1411300,NL,2,2
HH1411500,NL,2,2
HH1411600,NL,3,3
HH1411700,NL,2,3
HH1411900,NL,1,2
HH1412100,NL,1,NA
HH1412200,NL,1,1
HH1412300,NL,3,3
HH1412400,NL,1,1
HH1412500,NL,1,3
HH1412600,NL,1,NA
HH1412700,NL,1,NA
HH1413100,NL,2,2
HH1413200,NL,2,2
HH1413800,NL,1,1
HH1414000,NL,2,2
HH1414100,NL,1,2
HH1414300,NL,2,2
HH1414500,NL,4,4
HH1414800,NL,2,2
HH1414900,NL,3,3
HH1415000,NL,2,2
HH1415300,NL,1,4
HH1415400,NL,1,NA
HH1415500,NL,3,3
HH1415600,NL,4,4
HH1415800,NL,2,2
HH1416000,NL,1,1
HH1416100,NL,5,6
HH1416200,NL,2,2
HH1416700,NL,2,2
HH1416800,NL,3,3
HH1416900,NL,1,2
HH1417200,NL,6,6
HH1417300,NL,4,4
HH1417500,NL,2,2
HH1417800,NL,2,2
HH1418100,NL,1,2
HH1418300,NL,1,1
HH1418400,NL,4,4
HH1418600,NL,1,3
HH1418800,NL,6,6
HH1419300,NL,4,4
HH1419400,NL,4,4
HH1419500,NL,2,4
HH1419600,NL,4,4
HH1419700,NL,6,6
HH1419800,NL,2,2
HH1419900,NL,1,5
HH1420100,NL,2,2
HH1420200,NL,1,2
HH1420400,NL,2,2
HH1420500,NL,4,4
HH1420600,NL,2,2
HH1420800,NL,3,3
HH1421100,NL,3,3
HH1421500,NL,3,3
HH1421600,NL,3,3
HH1421800,NL,2,2
HH1422000,NL,7,6
HH1422300,NL,2,2
HH1422500,NL,3,3
HH1422700,NL,2,2
HH1422800,NL,3,3
HH1422900,NL,3,3
HH1423000,NL,2,2
HH1423200,NL,4,4
HH1423300,NL,2,2
HH1423500,NL,5,4
HH1423700,NL,4,4
HH1424000,NL,4,49
HH1424100,NL,1,1
HH1424300,NL,6,6
HH1424400,NL,4,4
HH1424500,NL,1,NA
HH1424800,NL,1,4
HH1425000,NL,2,3
HH1425100,NL,5,5
HH1425200,NL,5,5
HH1425300,NL,1,3
HH1425400,NL,1,3
HH1425600,NL,1,4
HH1425700,NL,2,4
HH1426000,NL,2,2
HH1426300,NL,1,1
HH1426400,NL,2,30
HH1426500,NL,4,4
HH1426700,NL,3,3
HH1426800,NL,4,4
HH1426900,NL,4,4
HH1427200,NL,2,2
HH1427300,NL,2,2
HH1427500,NL,3,3
HH1427600,NL,3,3
HH1427700,NL,2,2
HH1427800,NL,1,3
HH1427900,NL,1,3
HH1428100,NL,2,2
HH1428300,NL,1,46
HH1428400,NL,1,8
HH1428500,NL,1,3
HH1428700,NL,1,NA
HH1428900,NL,2,2
