"part_id","panel","multiple_contacts_child_work","multiple_contacts_child_school","multiple_contacts_child_other","multiple_contacts_adult_work","multiple_contacts_adult_school","multiple_contacts_adult_other","multiple_contacts_older_adult_work","multiple_contacts_older_adult_school","multiple_contacts_older_adult_other","multiple_contacts_child_work_phys","multiple_contacts_child_school_phys","multiple_contacts_child_other_phys","multiple_contacts_adult_work_phys","multiple_contacts_adult_school_phys","multiple_contacts_adult_other_phys","multiple_contacts_older_adult_work_phys","multiple_contacts_older_adult_school_phys","multiple_contacts_older_adult_other_phys","panel_id","survey_round","country"
2072336,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20723,36,"BE"
2072337,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20723,37,"BE"
2072338,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20723,38,"BE"
2072339,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20723,39,"BE"
2072340,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20723,40,"BE"
2072341,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20723,41,"BE"
2072342,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20723,42,"BE"
2072343,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20723,43,"BE"
2072412,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20724,12,"BE"
2072413,"B",1,1,1,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20724,13,"BE"
2072414,"B",1,1,1,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20724,14,"BE"
2072415,"B",1,1,1,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20724,15,"BE"
2072416,"B",1,1,1,NA,NA,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,20724,16,"BE"
2072418,"B",1,1,1,NA,NA,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,20724,18,"BE"
2072419,"B",1,1,1,NA,NA,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,20724,19,"BE"
2072420,"B",1,1,1,NA,NA,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,20724,20,"BE"
2072421,"B",1,1,1,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,20724,21,"BE"
2072422,"B",1,1,1,NA,NA,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,20724,22,"BE"
2072423,"B",1,1,1,NA,NA,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,20724,23,"BE"
2072424,"B",1,1,1,NA,NA,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,20724,24,"BE"
2072426,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20724,26,"BE"
2072427,"B",1,1,1,NA,NA,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,20724,27,"BE"
2072428,"B",1,1,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,20724,28,"BE"
2072429,"B",1,1,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,20724,29,"BE"
2072430,"B",1,1,1,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20724,30,"BE"
2072431,"B",1,1,1,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20724,31,"BE"
2072432,"B",1,1,1,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20724,32,"BE"
2072433,"B",1,1,1,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20724,33,"BE"
2072434,"B",1,1,1,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,20724,34,"BE"
2072435,"B",1,1,1,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,20724,35,"BE"
2072436,"B",1,1,1,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,20724,36,"BE"
2072438,"B",1,1,1,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20724,38,"BE"
2072439,"B",1,1,1,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,20724,39,"BE"
2072442,"B",1,1,1,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,20724,42,"BE"
2072443,"B",1,1,1,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,20724,43,"BE"
2072513,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20725,13,"BE"
2072514,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20725,14,"BE"
2072515,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20725,15,"BE"
2072516,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20725,16,"BE"
2072518,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20725,18,"BE"
2072519,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20725,19,"BE"
2072521,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20725,21,"BE"
2072523,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20725,23,"BE"
2072526,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20725,26,"BE"
2072527,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20725,27,"BE"
2072528,"B",1,1,1,10,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20725,28,"BE"
2072529,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20725,29,"BE"
2072530,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20725,30,"BE"
2072531,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20725,31,"BE"
2072532,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20725,32,"BE"
2072533,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20725,33,"BE"
2072534,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20725,34,"BE"
2072536,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20725,36,"BE"
2072540,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20725,40,"BE"
2072712,"B",1,1,1,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20727,12,"BE"
2072713,"B",1,1,1,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20727,13,"BE"
2072714,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20727,14,"BE"
2072715,"B",1,1,1,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20727,15,"BE"
2072716,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20727,16,"BE"
2072717,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20727,17,"BE"
2072718,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20727,18,"BE"
2072719,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20727,19,"BE"
2072720,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20727,20,"BE"
2072721,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20727,21,"BE"
2072722,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20727,22,"BE"
2072723,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20727,23,"BE"
2072724,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20727,24,"BE"
2072725,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20727,25,"BE"
2072726,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20727,26,"BE"
2072727,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20727,27,"BE"
2072728,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20727,28,"BE"
2072729,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20727,29,"BE"
2072730,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20727,30,"BE"
2072731,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20727,31,"BE"
2072732,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20727,32,"BE"
2072733,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20727,33,"BE"
2072734,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20727,34,"BE"
2072735,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20727,35,"BE"
2072736,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20727,36,"BE"
2072738,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20727,38,"BE"
2072739,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20727,39,"BE"
2072740,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20727,40,"BE"
2072741,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20727,41,"BE"
2072742,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20727,42,"BE"
2072812,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20728,12,"BE"
2072813,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20728,13,"BE"
2072814,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20728,14,"BE"
2072815,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20728,15,"BE"
2072816,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20728,16,"BE"
2072818,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20728,18,"BE"
2072819,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20728,19,"BE"
2072820,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20728,20,"BE"
2072821,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20728,21,"BE"
2072822,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20728,22,"BE"
2072823,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20728,23,"BE"
2072824,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20728,24,"BE"
2072825,"B",1,1,1,0,NA,5,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20728,25,"BE"
2072826,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20728,26,"BE"
2072827,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20728,27,"BE"
2072829,"B",1,1,1,4,NA,2,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20728,29,"BE"
2072830,"B",1,1,1,1,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20728,30,"BE"
2072831,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20728,31,"BE"
2072832,"B",1,1,1,8,NA,8,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20728,32,"BE"
2072833,"B",1,1,1,0,NA,3,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20728,33,"BE"
2072834,"B",1,1,1,0,NA,2,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20728,34,"BE"
2072835,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20728,35,"BE"
2072836,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20728,36,"BE"
2072838,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20728,38,"BE"
2072839,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20728,39,"BE"
2072840,"B",1,1,1,2,NA,2,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20728,40,"BE"
2072841,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20728,41,"BE"
2072843,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20728,43,"BE"
2073013,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20730,13,"BE"
2073014,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20730,14,"BE"
2073016,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20730,16,"BE"
2073017,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20730,17,"BE"
2073018,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20730,18,"BE"
2073019,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20730,19,"BE"
2073020,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20730,20,"BE"
2073022,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20730,22,"BE"
2073023,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20730,23,"BE"
2073024,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20730,24,"BE"
2073025,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20730,25,"BE"
2073026,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20730,26,"BE"
2073027,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20730,27,"BE"
2073028,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20730,28,"BE"
2073029,"B",1,1,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,20730,29,"BE"
2073030,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20730,30,"BE"
2073031,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20730,31,"BE"
2073033,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20730,33,"BE"
2073034,"B",1,1,1,0,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,20730,34,"BE"
2073035,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20730,35,"BE"
2073036,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20730,36,"BE"
2073037,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20730,37,"BE"
2073038,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20730,38,"BE"
2073039,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20730,39,"BE"
2073040,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20730,40,"BE"
2073041,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20730,41,"BE"
2073042,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20730,42,"BE"
2073043,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20730,43,"BE"
2073112,"B",1,1,1,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20731,12,"BE"
2073113,"B",1,1,1,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20731,13,"BE"
2073114,"B",1,1,1,NA,NA,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20731,14,"BE"
2073118,"B",1,1,1,NA,NA,7,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20731,18,"BE"
2073120,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20731,20,"BE"
2073212,"B",1,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20732,12,"BE"
2073213,"B",1,1,1,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,20732,13,"BE"
2073214,"B",1,1,1,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20732,14,"BE"
2073215,"B",1,1,1,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20732,15,"BE"
2073216,"B",1,1,1,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20732,16,"BE"
2073217,"B",1,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20732,17,"BE"
2073218,"B",1,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20732,18,"BE"
2073219,"B",1,1,1,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20732,19,"BE"
2073220,"B",1,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20732,20,"BE"
2073221,"B",1,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20732,21,"BE"
2073222,"B",1,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20732,22,"BE"
2073223,"B",1,1,1,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20732,23,"BE"
2073224,"B",1,1,1,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20732,24,"BE"
2073225,"B",1,1,1,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20732,25,"BE"
2073226,"B",1,1,1,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20732,26,"BE"
2073227,"B",1,1,1,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20732,27,"BE"
2073228,"B",1,1,1,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20732,28,"BE"
2073230,"B",1,1,1,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20732,30,"BE"
2073231,"B",1,1,1,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20732,31,"BE"
2073232,"B",1,1,1,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20732,32,"BE"
2073235,"B",1,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20732,35,"BE"
2073236,"B",1,1,1,5,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20732,36,"BE"
2073239,"B",1,1,1,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20732,39,"BE"
2073418,"B",1,1,1,2,NA,2,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20734,18,"BE"
2073419,"B",1,1,1,3,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20734,19,"BE"
2073422,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20734,22,"BE"
2073423,"B",1,1,1,6,NA,1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20734,23,"BE"
2073512,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20735,12,"BE"
2073514,"B",1,1,1,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20735,14,"BE"
2073515,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20735,15,"BE"
2073516,"B",1,1,1,0,NA,1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20735,16,"BE"
2073517,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20735,17,"BE"
2073518,"B",1,1,1,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20735,18,"BE"
2073519,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20735,19,"BE"
2073520,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20735,20,"BE"
2073521,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20735,21,"BE"
2073523,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20735,23,"BE"
2073524,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20735,24,"BE"
2073525,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20735,25,"BE"
2073526,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20735,26,"BE"
2073527,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20735,27,"BE"
2073528,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20735,28,"BE"
2073529,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20735,29,"BE"
2073530,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20735,30,"BE"
2073531,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20735,31,"BE"
2073532,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20735,32,"BE"
2073533,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20735,33,"BE"
2073534,"B",1,1,1,1,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20735,34,"BE"
2073535,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20735,35,"BE"
2073536,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20735,36,"BE"
2073537,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20735,37,"BE"
2073538,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20735,38,"BE"
2073539,"B",1,1,1,0,NA,1,0,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,20735,39,"BE"
2073540,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20735,40,"BE"
2073612,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20736,12,"BE"
2073613,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20736,13,"BE"
2073619,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20736,19,"BE"
2073620,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20736,20,"BE"
2073621,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20736,21,"BE"
2073622,"B",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20736,22,"BE"
