cont_id,wave,studyDay
2304_2_1_5,2,1
2304_2_1_6,2,1
2304_2_1_7,2,1
2304_2_1_8,2,1
2304_2_1_9,2,1
2304_2_1_10,2,1
2304_2_1_11,2,1
2304_2_1_12,2,1
2304_2_1_13,2,1
2304_2_1_14,2,1
2304_2_1_15,2,1
2304_2_1_16,2,1
2304_2_1_17,2,1
2304_2_2_1,2,2
2304_2_2_2,2,2
2304_2_2_3,2,2
2304_2_2_4,2,2
2304_2_2_5,2,2
2304_2_2_6,2,2
2304_2_2_7,2,2
2304_2_2_8,2,2
2304_2_2_9,2,2
2304_2_2_10,2,2
2304_2_2_11,2,2
2304_2_2_12,2,2
2304_2_2_13,2,2
9728_2_1_1,2,1
9728_2_1_2,2,1
9728_2_1_3,2,1
9728_2_1_4,2,1
9728_2_1_5,2,1
9728_2_1_6,2,1
9728_2_1_7,2,1
9728_2_1_8,2,1
9728_2_1_9,2,1
9728_2_1_10,2,1
9728_2_1_11,2,1
9728_2_1_12,2,1
9728_2_1_13,2,1
9728_2_1_14,2,1
9728_2_1_15,2,1
9728_2_1_16,2,1
9728_2_1_17,2,1
9728_2_1_18,2,1
9728_2_1_19,2,1
9728_2_1_20,2,1
9728_2_1_21,2,1
9728_2_1_22,2,1
9728_2_1_23,2,1
9728_2_1_24,2,1
9728_2_1_25,2,1
9728_2_1_26,2,1
9728_2_1_27,2,1
9728_2_1_28,2,1
9728_2_1_29,2,1
9728_2_1_30,2,1
9728_2_1_31,2,1
9728_2_2_1,2,2
9728_2_2_2,2,2
11679_2_1_1,2,1
11679_2_1_2,2,1
11679_2_1_3,2,1
11679_2_1_4,2,1
11679_2_1_5,2,1
11679_2_2_1,2,2
11679_2_2_2,2,2
11679_2_2_3,2,2
11679_2_2_4,2,2
11679_2_2_5,2,2
11679_2_2_6,2,2
11679_2_2_7,2,2
11679_2_2_8,2,2
11679_2_2_9,2,2
11679_2_2_10,2,2
11679_2_2_11,2,2
11679_2_2_12,2,2
11679_2_2_13,2,2
11679_2_2_14,2,2
11679_2_2_15,2,2
11679_2_2_16,2,2
1884_2_1_1,2,1
1884_2_2_1,2,2
1884_2_2_2,2,2
1884_2_2_3,2,2
1884_2_2_4,2,2
1884_2_2_5,2,2
1884_2_2_6,2,2
1884_2_2_7,2,2
1884_2_2_8,2,2
1884_2_2_9,2,2
1884_2_2_10,2,2
1884_2_2_11,2,2
7801_2_1_1,2,1
7801_2_1_2,2,1
7801_2_1_3,2,1
7801_2_1_4,2,1
7801_2_2_1,2,2
7801_2_2_2,2,2
7801_2_2_3,2,2
7801_2_2_4,2,2
7801_2_2_5,2,2
7801_2_2_6,2,2
7801_2_2_7,2,2
18477_2_1_1,2,1
18477_2_1_2,2,1
18477_2_1_3,2,1
18477_2_1_4,2,1
18477_2_1_5,2,1
18477_2_1_6,2,1
18477_2_1_7,2,1
18477_2_1_8,2,1
18477_2_1_9,2,1
18477_2_1_10,2,1
18477_2_1_11,2,1
18477_2_1_12,2,1
18477_2_2_1,2,2
18477_2_2_2,2,2
18477_2_2_3,2,2
18477_2_2_4,2,2
18477_2_2_5,2,2
18477_2_2_6,2,2
18477_2_2_7,2,2
18477_2_2_8,2,2
18477_2_2_9,2,2
18477_2_2_10,2,2
18477_2_2_11,2,2
18477_2_2_12,2,2
18477_2_2_13,2,2
18477_2_2_14,2,2
18477_2_2_15,2,2
18477_2_2_16,2,2
18477_2_2_17,2,2
18477_2_2_18,2,2
18477_2_2_19,2,2
18477_2_2_20,2,2
18477_2_2_21,2,2
18477_2_2_22,2,2
18477_2_2_23,2,2
18477_2_2_24,2,2
18477_2_2_25,2,2
18477_2_2_26,2,2
18477_2_2_27,2,2
18477_2_2_28,2,2
8793_2_1_1,2,1
8793_2_1_2,2,1
8793_2_1_3,2,1
8793_2_2_1,2,2
10487_2_1_1,2,1
10487_2_1_2,2,1
10487_2_1_3,2,1
10487_2_1_4,2,1
10487_2_1_5,2,1
10487_2_1_6,2,1
10487_2_1_7,2,1
10487_2_1_8,2,1
10487_2_1_9,2,1
10487_2_1_10,2,1
10487_2_1_11,2,1
10487_2_1_12,2,1
10487_2_2_1,2,2
10487_2_2_2,2,2
10487_2_2_3,2,2
7583_2_1_1,2,1
7583_2_1_2,2,1
7583_2_1_3,2,1
7583_2_1_4,2,1
7583_2_1_5,2,1
7583_2_1_6,2,1
7583_2_1_7,2,1
7583_2_1_8,2,1
7583_2_1_9,2,1
7583_2_1_10,2,1
7583_2_1_11,2,1
7583_2_1_12,2,1
7583_2_2_1,2,2
7583_2_2_2,2,2
7583_2_2_3,2,2
7583_2_2_4,2,2
7583_2_2_5,2,2
7583_2_2_6,2,2
7583_2_2_7,2,2
7583_2_2_8,2,2
7583_2_2_9,2,2
5084_2_1_1,2,1
5084_2_1_2,2,1
5084_2_1_3,2,1
5084_2_1_4,2,1
5084_2_1_5,2,1
5084_2_1_6,2,1
5084_2_1_7,2,1
5084_2_1_8,2,1
5084_2_1_9,2,1
5084_2_1_10,2,1
5084_2_1_11,2,1
5084_2_1_12,2,1
5084_2_1_13,2,1
5084_2_1_14,2,1
5084_2_1_15,2,1
5084_2_1_16,2,1
5084_2_1_17,2,1
5084_2_1_18,2,1
5084_2_1_19,2,1
5084_2_1_20,2,1
5084_2_1_21,2,1
5084_2_1_22,2,1
5084_2_1_23,2,1
5084_2_1_24,2,1
5084_2_1_25,2,1
5084_2_1_26,2,1
5084_2_1_27,2,1
5084_2_2_1,2,2
5084_2_2_2,2,2
5084_2_2_3,2,2
5084_2_2_4,2,2
5084_2_2_5,2,2
5084_2_2_6,2,2
5084_2_2_7,2,2
5084_2_2_8,2,2
5084_2_2_9,2,2
5084_2_2_10,2,2
5084_2_2_11,2,2
5084_2_2_12,2,2
5084_2_2_13,2,2
5084_2_2_14,2,2
5084_2_2_15,2,2
5084_2_2_16,2,2
5084_2_2_17,2,2
5084_2_2_18,2,2
5084_2_2_19,2,2
5084_2_2_20,2,2
5084_2_2_21,2,2
5084_2_2_22,2,2
5084_2_2_23,2,2
5084_2_2_24,2,2
5084_2_2_25,2,2
5084_2_2_26,2,2
5084_2_2_27,2,2
5084_2_2_28,2,2
5084_2_2_29,2,2
5084_2_2_30,2,2
5084_2_2_31,2,2
2337_1_1_1,1,1
2337_1_1_2,1,1
2337_1_2_1,1,2
2337_1_2_2,1,2
2337_1_2_3,1,2
3916_1_1_1,1,1
3916_1_1_2,1,1
3916_1_1_3,1,1
3916_1_1_4,1,1
3916_1_1_5,1,1
3916_1_1_6,1,1
3916_1_2_1,1,2
3916_1_2_2,1,2
3916_1_2_3,1,2
3916_1_2_4,1,2
3916_1_2_5,1,2
1503_1_1_1,1,1
1503_1_2_1,1,2
1503_1_2_2,1,2
1503_1_2_3,1,2
21_1_1_1,1,1
21_1_1_2,1,1
21_1_1_3,1,1
21_1_1_4,1,1
21_1_1_5,1,1
21_1_1_6,1,1
21_1_1_7,1,1
21_1_2_1,1,2
21_1_2_2,1,2
21_1_2_3,1,2
21_1_2_4,1,2
21_1_2_5,1,2
21_1_2_6,1,2
21_1_2_7,1,2
21_1_2_8,1,2
2281_1_1_1,1,1
2281_1_1_2,1,1
2281_1_1_3,1,1
2281_1_1_4,1,1
2281_1_1_5,1,1
2281_1_1_6,1,1
2281_1_2_1,1,2
2281_1_2_2,1,2
2281_1_2_3,1,2
2281_1_2_4,1,2
2281_1_2_5,1,2
2281_1_2_6,1,2
2281_1_2_7,1,2
963_1_1_1,1,1
963_1_1_2,1,1
963_1_2_1,1,2
963_1_2_2,1,2
1304_1_1_1,1,1
1304_1_1_2,1,1
1304_1_1_3,1,1
1304_1_1_4,1,1
1304_1_1_5,1,1
1304_1_1_6,1,1
1304_1_1_7,1,1
1304_1_1_8,1,1
1304_1_1_9,1,1
1304_1_1_10,1,1
1304_1_1_11,1,1
1304_1_1_12,1,1
1304_1_1_13,1,1
1304_1_1_14,1,1
1304_1_1_15,1,1
1304_1_1_16,1,1
1304_1_1_17,1,1
1304_1_1_18,1,1
1304_1_1_19,1,1
1304_1_2_1,1,2
1304_1_2_2,1,2
1304_1_2_3,1,2
1304_1_2_4,1,2
1304_1_2_5,1,2
4808_1_1_1,1,1
4808_1_1_2,1,1
4808_1_1_3,1,1
4808_1_1_4,1,1
4808_1_1_5,1,1
4808_1_2_1,1,2
4808_1_2_2,1,2
4808_1_2_3,1,2
4808_1_2_4,1,2
4808_1_2_5,1,2
4808_1_2_6,1,2
4808_1_2_7,1,2
4317_2_1_1,2,1
4317_2_1_2,2,1
4317_2_1_3,2,1
4317_2_1_4,2,1
4317_2_1_5,2,1
4317_2_1_6,2,1
4317_2_1_7,2,1
4317_2_1_8,2,1
4317_2_1_9,2,1
4317_2_1_10,2,1
4317_2_1_11,2,1
4317_2_1_12,2,1
4317_2_1_13,2,1
4317_2_1_14,2,1
4317_2_1_15,2,1
4317_2_1_16,2,1
4317_2_1_17,2,1
4317_2_1_18,2,1
4317_2_1_19,2,1
4317_2_1_20,2,1
4317_2_1_21,2,1
4317_2_1_22,2,1
4317_2_1_23,2,1
4317_2_1_24,2,1
4317_2_2_1,2,2
4317_2_2_2,2,2
4317_2_2_3,2,2
4317_2_2_4,2,2
4317_2_2_5,2,2
4317_2_2_6,2,2
4317_2_2_7,2,2
4317_2_2_8,2,2
4317_2_2_9,2,2
4317_2_2_10,2,2
4317_2_2_11,2,2
4317_2_2_12,2,2
4317_2_2_13,2,2
4317_2_2_14,2,2
4317_2_2_15,2,2
4317_2_2_16,2,2
4317_2_2_17,2,2
6543_2_1_1,2,1
6543_2_1_2,2,1
6543_2_1_3,2,1
6543_2_1_4,2,1
6543_2_1_5,2,1
6543_2_1_6,2,1
6543_2_1_7,2,1
6543_2_1_8,2,1
6543_2_1_9,2,1
6543_2_1_10,2,1
6543_2_2_1,2,2
6543_2_2_2,2,2
6543_2_2_3,2,2
6543_2_2_4,2,2
8753_2_1_1,2,1
8753_2_1_2,2,1
8753_2_1_3,2,1
8753_2_1_4,2,1
8753_2_1_5,2,1
8753_2_1_6,2,1
8753_2_1_7,2,1
8753_2_2_1,2,2
8753_2_2_2,2,2
8753_2_2_3,2,2
8753_2_2_4,2,2
8753_2_2_5,2,2
8753_2_2_6,2,2
8753_2_2_7,2,2
8753_2_2_8,2,2
8753_2_2_9,2,2
9832_2_1_1,2,1
9832_2_1_2,2,1
9832_2_1_3,2,1
9832_2_1_4,2,1
9832_2_1_5,2,1
9832_2_1_6,2,1
9832_2_1_7,2,1
9832_2_2_1,2,2
9832_2_2_2,2,2
9832_2_2_3,2,2
9832_2_2_4,2,2
9832_2_2_5,2,2
9832_2_2_6,2,2
9832_2_2_7,2,2
9832_2_2_8,2,2
9832_2_2_9,2,2
9832_2_2_10,2,2
9832_2_2_11,2,2
9832_2_2_12,2,2
9832_2_2_13,2,2
4354_2_1_1,2,1
4354_2_1_2,2,1
4354_2_1_3,2,1
4354_2_1_4,2,1
4354_2_1_5,2,1
4354_2_1_6,2,1
4354_2_1_7,2,1
4354_2_1_8,2,1
4354_2_1_9,2,1
4354_2_1_10,2,1
4354_2_1_11,2,1
4354_2_2_1,2,2
4354_2_2_2,2,2
4354_2_2_3,2,2
5081_2_1_1,2,1
5081_2_1_2,2,1
5081_2_1_3,2,1
5081_2_1_4,2,1
5081_2_1_5,2,1
5081_2_1_6,2,1
5081_2_1_7,2,1
5081_2_1_8,2,1
5081_2_1_9,2,1
5081_2_1_10,2,1
5081_2_1_11,2,1
5081_2_1_12,2,1
5081_2_1_13,2,1
5081_2_1_14,2,1
5081_2_1_15,2,1
5081_2_1_16,2,1
5081_2_1_17,2,1
5081_2_1_18,2,1
5081_2_1_19,2,1
5081_2_1_20,2,1
5081_2_1_21,2,1
5081_2_1_22,2,1
5081_2_1_23,2,1
5081_2_1_24,2,1
5081_2_1_25,2,1
5081_2_1_26,2,1
5081_2_1_27,2,1
8957_2_1_1,2,1
8957_2_1_2,2,1
8957_2_1_3,2,1
8957_2_1_4,2,1
8957_2_1_5,2,1
8957_2_1_6,2,1
8957_2_1_7,2,1
8957_2_1_8,2,1
8957_2_1_9,2,1
8957_2_1_10,2,1
8957_2_1_11,2,1
8957_2_1_12,2,1
8957_2_1_13,2,1
8957_2_1_14,2,1
8957_2_2_1,2,2
8957_2_2_2,2,2
8957_2_2_3,2,2
8957_2_2_4,2,2
8957_2_2_5,2,2
8957_2_2_6,2,2
8957_2_2_7,2,2
8957_2_2_8,2,2
8957_2_2_9,2,2
8957_2_2_10,2,2
5578_2_1_1,2,1
5578_2_1_2,2,1
5578_2_1_3,2,1
5578_2_1_4,2,1
5578_2_1_5,2,1
5578_2_1_6,2,1
5578_2_1_7,2,1
5578_2_2_1,2,2
5578_2_2_2,2,2
5578_2_2_3,2,2
5578_2_2_4,2,2
5578_2_2_5,2,2
5578_2_2_6,2,2
5578_2_2_7,2,2
5578_2_2_8,2,2
5578_2_2_9,2,2
5578_2_2_10,2,2
7236_2_1_1,2,1
7236_2_1_2,2,1
7236_2_1_3,2,1
7236_2_1_4,2,1
7236_2_1_5,2,1
7236_2_1_6,2,1
7236_2_1_7,2,1
7236_2_1_8,2,1
7236_2_1_9,2,1
7236_2_2_1,2,2
7236_2_2_2,2,2
7236_2_2_3,2,2
7236_2_2_4,2,2
7236_2_2_5,2,2
7236_2_2_6,2,2
7236_2_2_7,2,2
7236_2_2_8,2,2
7236_2_2_9,2,2
7258_2_1_1,2,1
7258_2_1_2,2,1
7258_2_1_3,2,1
7258_2_1_4,2,1
7258_2_1_5,2,1
7258_2_2_1,2,2
7258_2_2_2,2,2
7258_2_2_3,2,2
7258_2_2_4,2,2
7258_2_2_5,2,2
8390_2_1_1,2,1
8390_2_1_2,2,1
8390_2_1_3,2,1
8390_2_1_4,2,1
8390_2_1_5,2,1
8390_2_1_6,2,1
8390_2_1_7,2,1
8390_2_2_1,2,2
8390_2_2_2,2,2
8390_2_2_3,2,2
8390_2_2_4,2,2
8390_2_2_5,2,2
8390_2_2_6,2,2
6075_2_1_1,2,1
6075_2_1_2,2,1
6075_2_2_1,2,2
6075_2_2_2,2,2
6075_2_2_3,2,2
8532_2_1_1,2,1
8532_2_1_2,2,1
8532_2_1_3,2,1
8532_2_1_4,2,1
8532_2_1_5,2,1
8532_2_2_1,2,2
8532_2_2_2,2,2
8532_2_2_3,2,2
8532_2_2_4,2,2
8532_2_2_5,2,2
8532_2_2_6,2,2
8532_2_2_7,2,2
8532_2_2_8,2,2
8532_2_2_9,2,2
8532_2_2_10,2,2
8532_2_2_11,2,2
8532_2_2_12,2,2
8532_2_2_13,2,2
8532_2_2_14,2,2
8081_2_1_1,2,1
8081_2_1_2,2,1
8081_2_1_3,2,1
8081_2_1_4,2,1
674_2_1_1,2,1
674_2_1_2,2,1
674_2_1_3,2,1
674_2_1_4,2,1
674_2_2_1,2,2
674_2_2_2,2,2
8502_2_1_1,2,1
8502_2_1_2,2,1
8502_2_1_3,2,1
8502_2_1_4,2,1
8502_2_1_5,2,1
8502_2_1_6,2,1
8502_2_1_7,2,1
8502_2_1_8,2,1
8502_2_2_1,2,2
8502_2_2_2,2,2
8502_2_2_3,2,2
8502_2_2_4,2,2
8502_2_2_5,2,2
8502_2_2_6,2,2
8502_2_2_7,2,2
8502_2_2_8,2,2
8502_2_2_9,2,2
8502_2_2_10,2,2
8502_2_2_11,2,2
8502_2_2_12,2,2
8502_2_2_13,2,2
8502_2_2_14,2,2
6985_2_1_1,2,1
6985_2_1_2,2,1
6985_2_1_3,2,1
6985_2_1_4,2,1
6985_2_1_5,2,1
6985_2_1_6,2,1
6985_2_1_7,2,1
6985_2_1_8,2,1
6985_2_2_1,2,2
6985_2_2_2,2,2
6985_2_2_3,2,2
6985_2_2_4,2,2
6985_2_2_5,2,2
6985_2_2_6,2,2
6985_2_2_7,2,2
6985_2_2_8,2,2
6985_2_2_9,2,2
6982_2_1_1,2,1
6982_2_1_2,2,1
6982_2_1_3,2,1
6982_2_2_1,2,2
6982_2_2_2,2,2
6982_2_2_3,2,2
6982_2_2_4,2,2
6982_2_2_5,2,2
6982_2_2_6,2,2
6982_2_2_7,2,2
8744_2_1_1,2,1
8744_2_1_2,2,1
8744_2_1_3,2,1
8744_2_1_4,2,1
8744_2_1_5,2,1
8744_2_1_6,2,1
8744_2_1_7,2,1
8744_2_1_8,2,1
8744_2_1_9,2,1
8744_2_1_10,2,1
8744_2_1_11,2,1
8744_2_1_12,2,1
8744_2_1_13,2,1
8744_2_2_1,2,2
8744_2_2_2,2,2
8744_2_2_3,2,2
8744_2_2_4,2,2
9884_2_1_1,2,1
9884_2_1_2,2,1
9884_2_1_3,2,1
9884_2_1_4,2,1
9884_2_1_5,2,1
9884_2_1_6,2,1
9884_2_1_7,2,1
9884_2_1_8,2,1
9884_2_1_9,2,1
9884_2_1_10,2,1
9884_2_1_11,2,1
9884_2_1_12,2,1
9884_2_1_13,2,1
9884_2_1_14,2,1
9884_2_1_15,2,1
9884_2_2_1,2,2
9884_2_2_2,2,2
9884_2_2_3,2,2
9884_2_2_4,2,2
9884_2_2_5,2,2
9884_2_2_6,2,2
9884_2_2_7,2,2
9884_2_2_8,2,2
9884_2_2_9,2,2
9884_2_2_10,2,2
9884_2_2_11,2,2
9884_2_2_12,2,2
9884_2_2_13,2,2
9884_2_2_14,2,2
9884_2_2_15,2,2
9884_2_2_16,2,2
9884_2_2_17,2,2
9884_2_2_18,2,2
5744_2_1_1,2,1
5744_2_1_2,2,1
5744_2_1_3,2,1
5744_2_1_4,2,1
5744_2_1_5,2,1
5744_2_1_6,2,1
5744_2_1_7,2,1
5744_2_1_8,2,1
5744_2_1_9,2,1
5744_2_1_10,2,1
5744_2_1_11,2,1
5744_2_1_12,2,1
5744_2_1_13,2,1
5744_2_1_14,2,1
5744_2_1_15,2,1
5744_2_1_16,2,1
5744_2_1_17,2,1
5744_2_2_1,2,2
5744_2_2_2,2,2
5744_2_2_3,2,2
5744_2_2_4,2,2
5744_2_2_5,2,2
5744_2_2_6,2,2
5744_2_2_7,2,2
1136_2_1_1,2,1
1136_2_1_2,2,1
1136_2_1_3,2,1
1136_2_1_4,2,1
1136_2_1_5,2,1
1136_2_1_6,2,1
1136_2_1_7,2,1
1659_2_1_1,2,1
1659_2_1_2,2,1
1659_2_1_3,2,1
1659_2_1_4,2,1
1659_2_1_5,2,1
1659_2_1_6,2,1
1659_2_1_7,2,1
1659_2_1_8,2,1
1659_2_1_9,2,1
1659_2_2_1,2,2
1659_2_2_2,2,2
1659_2_2_3,2,2
1659_2_2_4,2,2
1659_2_2_5,2,2
1659_2_2_6,2,2
1659_2_2_7,2,2
1659_2_2_8,2,2
1659_2_2_9,2,2
6771_2_1_1,2,1
6771_2_1_2,2,1
6771_2_1_3,2,1
6771_2_1_4,2,1
6771_2_1_5,2,1
6771_2_1_6,2,1
6771_2_1_7,2,1
6771_2_1_8,2,1
6771_2_1_9,2,1
6771_2_1_10,2,1
6771_2_1_11,2,1
6771_2_1_12,2,1
6771_2_1_13,2,1
6771_2_2_1,2,2
6771_2_2_2,2,2
6771_2_2_3,2,2
6771_2_2_4,2,2
6771_2_2_5,2,2
6771_2_2_6,2,2
6771_2_2_7,2,2
6771_2_2_8,2,2
6771_2_2_9,2,2
6771_2_2_10,2,2
6771_2_2_11,2,2
6904_2_1_1,2,1
6904_2_1_2,2,1
6904_2_1_3,2,1
6904_2_1_4,2,1
6904_2_1_5,2,1
6904_2_1_6,2,1
6904_2_1_7,2,1
6904_2_1_8,2,1
6904_2_1_9,2,1
6904_2_1_10,2,1
6904_2_1_11,2,1
6904_2_1_12,2,1
6904_2_1_13,2,1
6904_2_1_14,2,1
6904_2_1_15,2,1
6904_2_1_16,2,1
6904_2_1_17,2,1
6904_2_1_18,2,1
6904_2_1_19,2,1
6904_2_1_20,2,1
6904_2_1_21,2,1
6904_2_1_22,2,1
6904_2_1_23,2,1
6904_2_1_24,2,1
6904_2_1_25,2,1
6904_2_1_26,2,1
6904_2_1_27,2,1
6904_2_1_28,2,1
6904_2_1_29,2,1
6904_2_1_30,2,1
6904_2_1_31,2,1
6904_2_1_32,2,1
6904_2_1_33,2,1
6904_2_2_1,2,2
6904_2_2_2,2,2
6904_2_2_3,2,2
6904_2_2_4,2,2
6904_2_2_5,2,2
6904_2_2_6,2,2
6904_2_2_7,2,2
6904_2_2_8,2,2
6904_2_2_9,2,2
6904_2_2_10,2,2
6904_2_2_11,2,2
6904_2_2_12,2,2
6904_2_2_13,2,2
6904_2_2_14,2,2
6904_2_2_15,2,2
6904_2_2_16,2,2
6904_2_2_17,2,2
6904_2_2_18,2,2
6904_2_2_19,2,2
6904_2_2_20,2,2
6904_2_2_21,2,2
6904_2_2_22,2,2
6904_2_2_23,2,2
6904_2_2_24,2,2
6904_2_2_25,2,2
6904_2_2_26,2,2
6904_2_2_27,2,2
6904_2_2_28,2,2
5439_2_1_1,2,1
5439_2_2_1,2,2
5439_2_2_2,2,2
5439_2_2_3,2,2
5439_2_2_4,2,2
5439_2_2_5,2,2
1442_2_1_1,2,1
1442_2_1_2,2,1
1442_2_1_3,2,1
1442_2_1_4,2,1
1442_2_1_5,2,1
1442_2_2_1,2,2
1442_2_2_2,2,2
1442_2_2_3,2,2
1442_2_2_4,2,2
1442_2_2_5,2,2
1442_2_2_6,2,2
1442_2_2_7,2,2
1442_2_2_8,2,2
1442_2_2_9,2,2
5109_2_1_1,2,1
5109_2_1_2,2,1
6503_2_1_1,2,1
6503_2_1_2,2,1
6503_2_2_1,2,2
6503_2_2_2,2,2
6503_2_2_3,2,2
9391_2_1_1,2,1
9391_2_1_2,2,1
9391_2_1_3,2,1
9391_2_1_4,2,1
9391_2_1_5,2,1
9391_2_1_6,2,1
9391_2_1_7,2,1
9391_2_2_1,2,2
9391_2_2_2,2,2
9391_2_2_3,2,2
9391_2_2_4,2,2
9391_2_2_5,2,2
9391_2_2_6,2,2
9391_2_2_7,2,2
9391_2_2_8,2,2
5442_2_1_1,2,1
5442_2_1_2,2,1
5442_2_1_3,2,1
5442_2_1_4,2,1
5442_2_1_5,2,1
5442_2_1_6,2,1
5442_2_1_7,2,1
5442_2_1_8,2,1
5442_2_1_9,2,1
5442_2_1_10,2,1
5442_2_1_11,2,1
5442_2_1_12,2,1
5442_2_1_13,2,1
5442_2_1_14,2,1
5442_2_2_1,2,2
5442_2_2_2,2,2
5442_2_2_3,2,2
5442_2_2_4,2,2
5442_2_2_5,2,2
5442_2_2_6,2,2
5442_2_2_7,2,2
5442_2_2_8,2,2
5442_2_2_9,2,2
5442_2_2_10,2,2
5442_2_2_11,2,2
5442_2_2_12,2,2
5442_2_2_13,2,2
5442_2_2_14,2,2
8974_2_1_1,2,1
8974_2_1_2,2,1
8974_2_1_3,2,1
8974_2_1_4,2,1
8974_2_1_5,2,1
8974_2_1_6,2,1
8974_2_1_7,2,1
8974_2_1_8,2,1
8974_2_1_9,2,1
8974_2_1_10,2,1
8974_2_1_11,2,1
8974_2_1_12,2,1
8974_2_1_13,2,1
8974_2_1_14,2,1
8974_2_1_15,2,1
8974_2_1_16,2,1
8974_2_1_17,2,1
8974_2_1_18,2,1
8974_2_1_19,2,1
8974_2_1_20,2,1
8974_2_1_21,2,1
8974_2_2_1,2,2
8974_2_2_2,2,2
9258_2_1_1,2,1
9258_2_1_2,2,1
9258_2_1_3,2,1
9258_2_2_1,2,2
9258_2_2_2,2,2
9258_2_2_3,2,2
11321_2_1_1,2,1
11321_2_1_2,2,1
11321_2_1_3,2,1
11321_2_1_4,2,1
11321_2_1_5,2,1
11321_2_1_6,2,1
11321_2_1_7,2,1
11321_2_1_8,2,1
11321_2_1_9,2,1
11321_2_1_10,2,1
9805_2_1_1,2,1
9805_2_1_2,2,1
9805_2_1_3,2,1
9805_2_2_1,2,2
9805_2_2_2,2,2
9805_2_2_3,2,2
1251_2_1_1,2,1
1251_2_1_2,2,1
1251_2_1_3,2,1
1251_2_1_4,2,1
1251_2_1_5,2,1
1251_2_1_6,2,1
1251_2_1_7,2,1
1251_2_1_8,2,1
1251_2_1_9,2,1
1251_2_1_10,2,1
1251_2_1_11,2,1
1251_2_1_12,2,1
1251_2_1_13,2,1
1251_2_1_14,2,1
1251_2_1_15,2,1
1251_2_2_1,2,2
1251_2_2_2,2,2
1251_2_2_3,2,2
7666_2_1_1,2,1
7666_2_1_2,2,1
7666_2_1_3,2,1
7666_2_1_4,2,1
7666_2_1_5,2,1
7666_2_2_1,2,2
6529_2_1_1,2,1
6529_2_1_2,2,1
6529_2_1_3,2,1
6529_2_1_4,2,1
6529_2_1_5,2,1
6529_2_1_6,2,1
6529_2_1_7,2,1
6529_2_1_8,2,1
6529_2_1_9,2,1
6529_2_1_10,2,1
6529_2_1_11,2,1
6529_2_1_12,2,1
6529_2_1_13,2,1
6529_2_1_14,2,1
6529_2_1_15,2,1
6529_2_1_16,2,1
6529_2_1_17,2,1
6529_2_1_18,2,1
6529_2_1_19,2,1
6529_2_1_20,2,1
6529_2_1_21,2,1
6529_2_2_1,2,2
6529_2_2_2,2,2
6529_2_2_3,2,2
6529_2_2_4,2,2
6529_2_2_5,2,2
6529_2_2_6,2,2
6529_2_2_7,2,2
6529_2_2_8,2,2
6529_2_2_9,2,2
6529_2_2_10,2,2
6529_2_2_11,2,2
6529_2_2_12,2,2
6529_2_2_13,2,2
6529_2_2_14,2,2
6529_2_2_15,2,2
6529_2_2_16,2,2
6529_2_2_17,2,2
6529_2_2_18,2,2
6529_2_2_19,2,2
6529_2_2_20,2,2
6529_2_2_21,2,2
6529_2_2_22,2,2
9145_2_1_1,2,1
9145_2_1_2,2,1
9145_2_1_3,2,1
9145_2_1_4,2,1
9145_2_1_5,2,1
9145_2_1_6,2,1
9145_2_1_7,2,1
9145_2_1_8,2,1
9145_2_1_9,2,1
9145_2_1_10,2,1
9145_2_1_11,2,1
9145_2_1_12,2,1
9145_2_1_13,2,1
9145_2_1_14,2,1
9145_2_1_15,2,1
9145_2_1_16,2,1
9145_2_1_17,2,1
9145_2_1_18,2,1
9145_2_1_19,2,1
9145_2_1_20,2,1
9145_2_2_1,2,2
9145_2_2_2,2,2
9145_2_2_3,2,2
9145_2_2_4,2,2
9145_2_2_5,2,2
9145_2_2_6,2,2
9145_2_2_7,2,2
9145_2_2_8,2,2
9145_2_2_9,2,2
9145_2_2_10,2,2
9145_2_2_11,2,2
9145_2_2_12,2,2
9145_2_2_13,2,2
9145_2_2_14,2,2
9145_2_2_15,2,2
9145_2_2_16,2,2
9145_2_2_17,2,2
9145_2_2_18,2,2
9145_2_2_19,2,2
9145_2_2_20,2,2
4007_2_1_1,2,1
4007_2_1_2,2,1
4007_2_1_3,2,1
4007_2_1_4,2,1
4007_2_1_5,2,1
4007_2_1_6,2,1
4007_2_1_7,2,1
4007_2_1_8,2,1
4007_2_1_9,2,1
4007_2_1_10,2,1
4007_2_1_11,2,1
4007_2_1_12,2,1
4007_2_2_1,2,2
4007_2_2_2,2,2
4007_2_2_3,2,2
4007_2_2_4,2,2
4007_2_2_5,2,2
4007_2_2_6,2,2
4007_2_2_7,2,2
4007_2_2_8,2,2
4007_2_2_9,2,2
4007_2_2_10,2,2
4007_2_2_11,2,2
4007_2_2_12,2,2
4007_2_2_13,2,2
4007_2_2_14,2,2
5454_2_1_1,2,1
5454_2_1_2,2,1
5454_2_1_3,2,1
5454_2_1_4,2,1
5454_2_1_5,2,1
5454_2_1_6,2,1
5454_2_1_7,2,1
5454_2_1_8,2,1
5454_2_1_9,2,1
5454_2_1_10,2,1
5454_2_2_1,2,2
5454_2_2_2,2,2
5454_2_2_3,2,2
5454_2_2_4,2,2
5454_2_2_5,2,2
5454_2_2_6,2,2
5454_2_2_7,2,2
5454_2_2_8,2,2
5454_2_2_9,2,2
