cont_id,cnt_outside_other,cnt_other_house,cnt_worship,cnt_supermarket,cnt_shop,cnt_gender_all,frequency_multi_all,cnt_prec_yn,cnt_prec,cnt_prec_none
be_G1_702864001,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_702864002,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702864003,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702865001,FALSE,TRUE,TRUE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_702865002,FALSE,TRUE,TRUE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702865003,FALSE,TRUE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_702865004,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702867001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702867002,FALSE,TRUE,FALSE,FALSE,FALSE,female,3-7 days,1,1,0
be_G1_702867003,FALSE,TRUE,FALSE,FALSE,FALSE,female,3-7 days,1,1,0
be_G1_702867004,FALSE,TRUE,FALSE,FALSE,FALSE,male,3-7 days,1,1,0
be_G1_702867005,FALSE,TRUE,FALSE,FALSE,FALSE,female,3-7 days,1,1,0
be_G1_702867006,FALSE,FALSE,FALSE,FALSE,FALSE,male,1 month,1,1,0
be_G1_702867007,FALSE,FALSE,FALSE,FALSE,FALSE,female,1 month,1,1,0
be_G1_702868001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,0,0,1
be_G1_702871001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702871002,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_702871003,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_702871004,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702871005,FALSE,FALSE,FALSE,FALSE,FALSE,other,1-2 days,1,1,0
be_G1_702871006,FALSE,FALSE,FALSE,FALSE,FALSE,other,1-2 days,1,1,0
be_G1_702872001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702872002,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_702873001,FALSE,FALSE,FALSE,FALSE,FALSE,female,3-7 days,1,1,0
be_G1_702873002,NA,NA,NA,NA,NA,NA,NA,1,1,NA
be_G1_702874001,FALSE,FALSE,FALSE,FALSE,TRUE,male,1-2 days,1,1,0
be_G1_702874002,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702874003,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_702876001,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_702876002,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_702877001,FALSE,FALSE,FALSE,FALSE,FALSE,female,3-7 days,1,1,0
be_G1_702877002,FALSE,FALSE,FALSE,FALSE,FALSE,female,3-7 days,1,1,0
be_G1_702877003,FALSE,FALSE,FALSE,FALSE,FALSE,female,3-7 days,1,1,0
be_G1_702877004,FALSE,FALSE,FALSE,FALSE,FALSE,female,3-7 days,1,1,0
be_G1_702878001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702878002,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_702879001,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_702879002,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702879003,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702879004,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702879005,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702879006,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702879007,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702879008,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_702879009,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702879010,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_702879011,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702879012,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702879013,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702879014,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_702879015,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702879016,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_702879017,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702879018,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_702879019,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702879020,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_702879021,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702879022,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702879023,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702879024,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_702879025,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702879026,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702879027,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_702879028,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_702879029,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702879030,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_702879031,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702879032,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702879033,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702879034,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702879035,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702879036,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702879037,FALSE,FALSE,FALSE,FALSE,FALSE,female,1 month,1,1,0
be_G1_702879038,FALSE,FALSE,FALSE,FALSE,FALSE,male,1 month,1,1,0
be_G1_702879039,FALSE,FALSE,FALSE,FALSE,FALSE,female,1 month,1,1,0
be_G1_702879040,FALSE,FALSE,FALSE,FALSE,FALSE,female,1 month,1,1,0
be_G1_702880001,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_702880002,FALSE,FALSE,FALSE,FALSE,FALSE,male,2-3 weeks,1,1,0
be_G1_702881001,FALSE,TRUE,FALSE,TRUE,FALSE,female,1-2 days,1,1,0
be_G1_702881002,FALSE,TRUE,FALSE,FALSE,FALSE,female,2-3 weeks,1,1,0
be_G1_702881003,FALSE,TRUE,FALSE,FALSE,FALSE,female,2-3 weeks,1,1,0
be_G1_702883001,FALSE,TRUE,FALSE,FALSE,FALSE,female,2-3 weeks,1,1,0
be_G1_702883002,TRUE,FALSE,FALSE,FALSE,FALSE,male,2-3 weeks,1,1,0
be_G1_702883003,FALSE,TRUE,FALSE,FALSE,FALSE,female,1 month,1,1,0
be_G1_702884001,FALSE,FALSE,FALSE,TRUE,FALSE,male,1-2 days,1,1,0
be_G1_702884002,FALSE,FALSE,FALSE,TRUE,FALSE,male,1-2 days,1,1,0
be_G1_702884003,FALSE,FALSE,FALSE,TRUE,FALSE,female,3-7 days,1,1,0
be_G1_702884004,FALSE,FALSE,FALSE,FALSE,FALSE,female,2-3 weeks,1,1,0
be_G1_702884005,FALSE,FALSE,FALSE,FALSE,FALSE,female,1 month,1,1,0
be_G1_702884006,FALSE,FALSE,FALSE,FALSE,FALSE,female,1 month,1,1,0
be_G1_702884007,FALSE,FALSE,FALSE,FALSE,FALSE,male,3-7 days,1,1,0
be_G1_702885001,FALSE,TRUE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702885002,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_702885003,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_702885004,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702885005,FALSE,TRUE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702885006,FALSE,TRUE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_702885007,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_702885008,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_702885009,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_702885010,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_702885011,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_702885012,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_702885013,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_702885014,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_702885015,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_702885016,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_702885017,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_702885018,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_702885019,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_702885020,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_702885021,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_702885022,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_702885023,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_702885024,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_702885025,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_702885026,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_702885027,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_702885028,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_702886001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702888001,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_702888002,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702888003,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_702888004,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702888005,FALSE,TRUE,FALSE,FALSE,FALSE,female,3-7 days,1,1,0
be_G1_702888006,FALSE,TRUE,FALSE,FALSE,FALSE,male,3-7 days,1,1,0
be_G1_702888007,FALSE,TRUE,FALSE,FALSE,FALSE,female,2-3 weeks,1,1,0
be_G1_702888008,FALSE,FALSE,FALSE,FALSE,FALSE,female,occasional,1,1,0
be_G1_702888009,FALSE,FALSE,FALSE,FALSE,TRUE,male,never met,1,1,0
be_G1_702888010,FALSE,FALSE,FALSE,FALSE,FALSE,male,2-3 weeks,1,1,0
be_G1_702888011,FALSE,FALSE,FALSE,FALSE,FALSE,male,2-3 weeks,1,1,0
be_G1_702888012,FALSE,FALSE,FALSE,FALSE,FALSE,male,2-3 weeks,1,1,0
be_G1_702888013,FALSE,FALSE,FALSE,FALSE,TRUE,male,never met,1,1,0
be_G1_702888014,FALSE,FALSE,FALSE,FALSE,FALSE,male,never met,1,1,0
be_G1_702888015,FALSE,FALSE,FALSE,FALSE,FALSE,male,never met,1,1,0
be_G1_702889001,FALSE,FALSE,FALSE,FALSE,FALSE,female,2-3 weeks,1,1,0
be_G1_702890001,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_702890002,FALSE,FALSE,FALSE,FALSE,FALSE,female,occasional,1,1,0
be_G1_702891001,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,0,0,1
be_G1_702891002,FALSE,TRUE,FALSE,FALSE,FALSE,female,3-7 days,1,1,0
be_G1_702892001,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_702892002,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702892003,FALSE,FALSE,FALSE,FALSE,FALSE,female,3-7 days,0,0,1
be_G1_702892004,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,0,0,1
be_G1_702892005,FALSE,FALSE,FALSE,FALSE,FALSE,male,3-7 days,1,1,0
be_G1_702892006,FALSE,FALSE,FALSE,FALSE,FALSE,male,never met,0,0,1
be_G1_702892007,FALSE,FALSE,FALSE,FALSE,FALSE,male,occasional,0,0,1
be_G1_702892008,FALSE,FALSE,FALSE,FALSE,FALSE,male,3-7 days,1,1,0
be_G1_702892009,FALSE,FALSE,FALSE,FALSE,FALSE,male,never met,0,0,1
be_G1_702892010,FALSE,FALSE,FALSE,FALSE,FALSE,female,never met,0,0,1
be_G1_702892011,FALSE,FALSE,FALSE,FALSE,FALSE,male,never met,1,1,0
be_G1_702893001,FALSE,FALSE,FALSE,FALSE,FALSE,male,3-7 days,1,1,0
be_G1_702894001,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_702894002,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702895001,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,0,0,1
be_G1_702896001,TRUE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702896002,FALSE,FALSE,FALSE,FALSE,FALSE,female,3-7 days,1,1,0
be_G1_702896003,FALSE,FALSE,FALSE,FALSE,FALSE,other,3-7 days,1,1,0
be_G1_702896004,FALSE,FALSE,FALSE,TRUE,FALSE,male,3-7 days,1,1,0
be_G1_702897001,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_702897002,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702898001,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_702898002,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702898003,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702898004,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,0,0,1
be_G1_702899001,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_702899002,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702899003,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_702899004,FALSE,FALSE,FALSE,FALSE,FALSE,female,3-7 days,1,1,0
be_G1_702899005,NA,NA,NA,NA,NA,NA,NA,1,1,NA
be_G1_702899006,NA,NA,NA,NA,NA,NA,NA,1,1,NA
be_G1_702899007,NA,NA,NA,NA,NA,NA,NA,1,1,NA
be_G1_702900001,FALSE,FALSE,FALSE,FALSE,FALSE,female,never met,1,1,0
be_G1_702900002,FALSE,FALSE,FALSE,FALSE,FALSE,female,never met,1,1,0
be_G1_702900003,FALSE,FALSE,FALSE,FALSE,FALSE,female,never met,1,1,0
be_G1_702900004,FALSE,FALSE,FALSE,FALSE,FALSE,male,never met,1,1,0
be_G1_702900005,FALSE,FALSE,FALSE,FALSE,FALSE,female,never met,1,1,0
be_G1_702900006,FALSE,FALSE,FALSE,FALSE,FALSE,female,never met,1,1,0
be_G1_702900007,FALSE,FALSE,FALSE,FALSE,FALSE,male,never met,1,1,0
be_G1_702900008,FALSE,FALSE,FALSE,FALSE,FALSE,male,never met,1,1,0
be_G1_702900009,FALSE,FALSE,FALSE,FALSE,FALSE,female,never met,1,1,0
be_G1_702901001,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_702901002,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702901003,FALSE,FALSE,FALSE,FALSE,FALSE,female,3-7 days,1,1,0
be_G1_702902001,FALSE,FALSE,TRUE,FALSE,FALSE,male,3-7 days,1,1,0
be_G1_702904001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702904002,FALSE,FALSE,FALSE,TRUE,FALSE,male,occasional,1,1,0
be_G1_702904003,FALSE,FALSE,FALSE,FALSE,FALSE,female,occasional,1,1,0
be_G1_702904004,FALSE,FALSE,FALSE,FALSE,FALSE,male,occasional,1,1,0
be_G1_702904005,FALSE,FALSE,FALSE,FALSE,FALSE,male,never met,1,1,0
be_G1_702904006,FALSE,FALSE,FALSE,FALSE,FALSE,female,3-7 days,1,1,0
be_G1_702904007,FALSE,FALSE,FALSE,FALSE,FALSE,female,3-7 days,1,1,0
be_G1_702905001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702905002,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_702905003,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_702905004,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_702905005,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_702905006,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_702906001,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_702907001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702907002,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_702908001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702908002,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_702908003,FALSE,FALSE,FALSE,FALSE,FALSE,female,2-3 weeks,1,1,0
be_G1_702908004,FALSE,FALSE,FALSE,FALSE,FALSE,female,1 month,1,1,0
be_G1_702908005,FALSE,FALSE,FALSE,FALSE,FALSE,male,2-3 weeks,1,1,0
be_G1_702909001,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_702909002,FALSE,FALSE,FALSE,FALSE,FALSE,male,1 month,1,1,0
be_G1_702910001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702911001,FALSE,TRUE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_702911002,FALSE,TRUE,FALSE,FALSE,FALSE,male,3-7 days,1,1,0
be_G1_702911003,FALSE,FALSE,FALSE,FALSE,FALSE,female,3-7 days,1,1,0
be_G1_702911004,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702911005,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_702911006,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_702911007,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_702911008,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_702911009,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_702911010,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_702911011,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_702911012,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_702911013,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_702911014,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_702911015,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_702911016,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_702911017,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_702911018,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_702911019,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_702911020,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_702911021,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_702911022,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_702911023,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_702911024,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_702911025,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_702914001,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_702914002,FALSE,FALSE,FALSE,FALSE,FALSE,female,3-7 days,1,1,0
be_G1_702915001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1 month,1,1,0
be_G1_702915002,FALSE,FALSE,FALSE,FALSE,FALSE,male,NA,1,1,0
be_G1_702916001,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_702917001,FALSE,FALSE,FALSE,FALSE,FALSE,male,3-7 days,1,1,0
be_G1_702917002,FALSE,FALSE,FALSE,FALSE,FALSE,male,never met,1,1,0
be_G1_702917003,TRUE,TRUE,FALSE,TRUE,FALSE,female,3-7 days,1,1,0
be_G1_702918001,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_702918002,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702918003,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702919001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702920001,FALSE,TRUE,FALSE,FALSE,FALSE,female,3-7 days,1,1,0
be_G1_702920002,FALSE,TRUE,FALSE,FALSE,FALSE,male,3-7 days,1,1,0
be_G1_702920003,FALSE,TRUE,FALSE,FALSE,FALSE,male,3-7 days,1,1,0
be_G1_702920004,FALSE,TRUE,FALSE,FALSE,FALSE,female,3-7 days,1,1,0
be_G1_702921001,FALSE,FALSE,TRUE,TRUE,FALSE,female,2-3 weeks,1,1,0
be_G1_702922001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702922002,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_702923001,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_702925001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702926001,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_702926002,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702926003,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_702926004,FALSE,FALSE,FALSE,FALSE,FALSE,male,2-3 weeks,1,1,0
be_G1_702926005,FALSE,FALSE,FALSE,FALSE,FALSE,female,1 month,1,1,0
be_G1_702927001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702927002,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702927003,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702929001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702932001,FALSE,FALSE,FALSE,TRUE,FALSE,female,2-3 weeks,1,1,0
be_G1_702934001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702934002,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702934003,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702934004,FALSE,FALSE,FALSE,FALSE,FALSE,male,never met,1,1,0
be_G1_702934005,FALSE,FALSE,FALSE,FALSE,FALSE,female,never met,1,1,0
be_G1_702934006,FALSE,FALSE,FALSE,FALSE,FALSE,female,never met,1,1,0
be_G1_702934007,FALSE,FALSE,FALSE,TRUE,FALSE,female,3-7 days,1,1,0
be_G1_702934008,FALSE,FALSE,FALSE,FALSE,TRUE,female,3-7 days,1,1,0
be_G1_702934009,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_702934010,FALSE,FALSE,FALSE,FALSE,FALSE,female,2-3 weeks,1,1,0
be_G1_702934011,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_702934012,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_702934013,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_702934014,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_702934015,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_702934016,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_702934017,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_702934018,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_702934019,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_702934020,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_702935001,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_702935002,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702935003,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_702937001,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_702937002,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702937003,FALSE,FALSE,FALSE,FALSE,FALSE,female,occasional,1,1,0
be_G1_702937004,FALSE,FALSE,FALSE,FALSE,FALSE,female,never met,1,1,0
be_G1_702938001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702940001,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_702940002,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702941001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702942001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702942002,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_702942003,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_702942004,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_702942005,NA,NA,NA,NA,NA,NA,NA,1,1,NA
be_G1_702942006,NA,NA,NA,NA,NA,NA,NA,1,1,NA
be_G1_702942007,NA,NA,NA,NA,NA,NA,NA,1,1,NA
be_G1_702944001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
